x center,y center,width,height,ImageID,labelID,Area,boxID
0.5169,0.54,0.3034,0.2318,1115,0,0.0703,0
0.4684,0.4853,0.2739,0.1896,1116,0,0.0519,0
0.4705,0.4515,0.2781,0.1812,1117,0,0.0504,0
0.5232,0.5105,0.2992,0.2233,1118,0,0.0668,0
0.4642,0.4579,0.2739,0.177,1119,0,0.0485,0
0.4538,0.456,0.3063,0.2097,1120,0,0.0642,0
0.4601,0.4685,0.344,0.2181,1121,0,0.075,0
0.4601,0.4539,0.2937,0.1972,1122,0,0.0579,0
0.5147,0.5399,0.2685,0.2014,1123,0,0.0541,0
0.4853,0.4895,0.2937,0.2014,1124,0,0.0591,0
0.435,0.4643,0.3105,0.2601,1125,0,0.0807,0
0.4455,0.4601,0.2643,0.193,1125,0,0.051,1
0.5042,0.5315,0.2895,0.1762,1126,0,0.051,0
0.6133,0.4979,0.4321,0.2517,1127,5,0.1088,0
0.479,0.5105,0.2811,0.193,1128,0,0.0542,0
0.4727,0.4581,0.3356,0.2307,1129,0,0.0774,0
0.4769,0.4853,0.3189,0.2265,1130,0,0.0722,0
0.4643,0.4581,0.3356,0.2223,1131,0,0.0746,0
0.4706,0.4601,0.3147,0.2349,1132,0,0.0739,0
0.4643,0.4643,0.3189,0.2349,1133,0,0.0749,0
0.5273,0.5063,0.3776,0.2685,1134,12,0.1014,0
0.6881,0.492,0.5122,0.5275,1135,4,0.2702,0
0.4,0.2842,0.4962,0.4955,1135,8,0.2459,1
0.5507,0.4961,0.4137,0.4526,1136,5,0.1873,0
0.4768,0.4497,0.4878,0.5339,1137,8,0.2605,0
0.4729,0.4729,0.4955,0.503,1138,8,0.2492,0
0.4845,0.4845,0.5188,0.5417,1139,8,0.281,0
0.4923,0.4845,0.5343,0.5726,1140,8,0.3059,0
0.4806,0.4652,0.4801,0.503,1141,8,0.2415,0
0.5077,0.4808,0.4916,0.5218,1142,8,0.2565,0
0.5,0.4808,0.4916,0.5218,1143,8,0.2565,0
0.5,0.4847,0.5376,0.5449,1144,8,0.2929,0
0.5538,0.5115,0.5069,0.5372,1145,8,0.2723,0
0.2504,0.6919,0.4378,0.5142,1146,8,0.2251,0
0.4923,0.4808,0.4916,0.5218,1146,8,0.2565,1
0.5216,0.4712,0.404,0.4254,1147,8,0.1719,0
0.5141,0.6127,0.5009,0.4791,1148,8,0.24,0
0.7046,0.4049,0.5009,0.5003,1148,8,0.2506,1
0.3236,0.6867,0.3175,0.2889,1149,11,0.0917,0
0.5169,0.5507,0.2836,0.1945,1150,0,0.0552,0
0.4852,0.5063,0.2709,0.1902,1151,0,0.0515,0
0.5988,0.5388,0.4444,0.4721,1152,5,0.2098,0
0.3871,0.3062,0.4444,0.4721,1152,5,0.2098,1
0.4431,0.4579,0.3498,0.282,1153,0,0.0986,0
0.4705,0.4369,0.3793,0.2567,1154,0,0.0974,0
0.5126,0.5084,0.2781,0.1894,1155,0,0.0527,0
0.4684,0.4621,0.3076,0.2315,1156,0,0.0712,0
0.4642,0.4642,0.2823,0.202,1157,0,0.057,0
0.4874,0.4579,0.2781,0.2062,1158,0,0.0574,0
0.4726,0.4705,0.3076,0.2315,1159,0,0.0712,0
0.481,0.4811,0.2739,0.202,1160,0,0.0553,0
0.441,0.4705,0.2781,0.2146,1161,9,0.0597,0
0.4747,0.4811,0.2781,0.1936,1162,0,0.0538,0
0.4705,0.5084,0.295,0.2146,1163,0,0.0633,0
0.5105,0.4476,0.4132,0.4615,1164,0,0.1907,0
0.4636,0.4438,0.3902,0.436,1165,0,0.1701,0
0.4967,0.3958,0.2935,0.4365,1166,8,0.1281,0
0.4712,0.4776,0.4219,0.4282,1167,7,0.1806,0
0.5799,0.5192,0.4474,0.4601,1168,9,0.2059,0
0.5895,0.5,0.441,0.4346,1169,9,0.1917,0
0.7222,0.2778,0.3429,0.3745,1170,8,0.1284,0
0.4905,0.4746,0.3619,0.4126,1170,8,0.1493,1
0.3508,0.7412,0.3746,0.3872,1170,8,0.145,2
0.4212,0.5,0.4541,0.4791,1171,9,0.2176,0
0.4085,0.5095,0.4541,0.4854,1172,9,0.2204,0
0.5694,0.5914,0.4226,0.435,1173,9,0.1838,0
0.6167,0.5347,0.4541,0.4476,1174,9,0.2033,0
0.4117,0.4496,0.4226,0.4413,1175,9,0.1865,0
0.4527,0.459,0.4541,0.4602,1176,9,0.209,0
0.6072,0.5788,0.4352,0.435,1177,9,0.1893,0
0.4401,0.4433,0.4289,0.4287,1178,9,0.1839,0
0.5978,0.541,0.4415,0.435,1179,9,0.1921,0
0.4054,0.4653,0.4604,0.4476,1180,9,0.2061,0
0.6167,0.563,0.4667,0.4791,1181,9,0.2236,0
0.2881,0.4499,0.3008,0.2958,1182,7,0.089,0
0.8034,0.1677,0.1945,0.1596,1183,9,0.0311,0
0.2808,0.2504,0.1539,0.209,1183,9,0.0322,1
0.8092,0.1691,0.2003,0.1683,1184,9,0.0337,0
0.2764,0.2577,0.1452,0.1945,1184,9,0.0282,1
0.8121,0.1619,0.2178,0.177,1185,9,0.0386,0
0.2779,0.2606,0.1539,0.2119,1185,9,0.0326,1
0.2634,0.2591,0.1597,0.2032,1186,9,0.0324,0
0.7875,0.1691,0.2033,0.1683,1186,9,0.0342,1
0.5022,0.4892,0.3017,0.3273,1187,0,0.0987,0
0.4253,0.4125,0.2819,0.2987,1188,0,0.0842,0
0.5021,0.5107,0.2819,0.2816,1189,8,0.0794,0
0.4891,0.5137,0.4707,0.4591,1190,0,0.2161,0
0.5109,0.4809,0.4269,0.4481,1191,0,0.1913,0
0.5657,0.5738,0.4105,0.7542,1192,0,0.3096,0
0.7135,0.5492,0.2627,0.5574,1193,9,0.1465,0
0.5452,0.6353,0.4351,0.6148,1194,12,0.2675,0
0.5081,0.4919,0.8717,0.8876,1195,5,0.7737,0
0.4274,0.5081,0.452,0.5164,1196,5,0.2334,0
0.6776,0.5202,0.2421,0.4599,1197,5,0.1114,0
0.3103,0.5081,0.5085,0.5648,1198,8,0.2872,0
0.5363,0.2902,0.5246,0.5003,1198,8,0.2625,1
0.4649,0.4766,0.4918,0.546,1199,8,0.2685,0
0.7303,0.2738,0.4918,0.468,1199,8,0.2302,1
0.5,0.4883,0.5152,0.5694,1200,8,0.2934,0
0.5078,0.5,0.5308,0.5616,1201,8,0.2981,0
0.4766,0.4883,0.5152,0.5538,1202,8,0.2853,0
0.7381,0.2777,0.4762,0.4758,1202,8,0.2266,1
0.4961,0.4766,0.5386,0.546,1203,8,0.2941,0
0.4883,0.4844,0.5074,0.5304,1204,8,0.2691,0
0.5156,0.4649,0.5308,0.5694,1205,8,0.3023,0
0.2931,0.6833,0.523,0.5694,1205,8,0.2978,1
0.6229,0.5499,0.3533,0.5908,1206,0,0.2087,0
0.3618,0.5,0.3533,0.5984,1207,0,0.2114,0
0.1817,0.7162,0.3056,0.3307,1208,8,0.101,0
0.3192,0.5788,0.3056,0.3307,1208,8,0.101,1
0.6197,0.4212,0.3056,0.3307,1208,8,0.101,2
0.7572,0.7289,0.3158,0.3561,1208,12,0.1124,3
0.485,0.2823,0.3108,0.2903,1209,8,0.0902,0
0.2168,0.485,0.2857,0.2953,1209,8,0.0844,1
0.2318,0.8103,0.2857,0.2953,1209,8,0.0844,2
0.4516,0.474,0.4985,0.5134,1210,8,0.2559,0
0.4777,0.4777,0.4911,0.5208,1211,8,0.2558,0
0.381,0.3921,0.4613,0.4836,1212,9,0.2231,0
0.5196,0.4951,0.432,0.4467,1213,9,0.193,0
0.7837,0.1774,0.1997,0.1591,1214,9,0.0318,0
0.2641,0.2786,0.1621,0.2054,1214,9,0.0333,1
0.6046,0.5649,0.469,0.4038,1215,5,0.1894,0
0.4147,0.5391,0.4407,0.4616,1216,0,0.2034,0
0.436,0.5142,0.4264,0.3835,1216,0,0.1635,1
0.4824,0.5388,0.4374,0.4793,1217,5,0.2097,0
0.5805,0.57,0.4412,0.4618,1218,5,0.2037,0
0.43,0.5805,0.4202,0.4827,1219,5,0.2028,0
0.5875,0.5175,0.4552,0.4128,1220,8,0.1879,0
0.5473,0.5135,0.412,0.4384,1221,5,0.1806,0
0.4866,0.3862,0.4158,0.4152,1222,8,0.1726,0
0.2902,0.2403,0.3996,0.3796,1223,8,0.1517,0
0.5,0.4134,0.4595,0.606,1223,0,0.2785,1
0.4935,0.3142,0.287,0.4499,1224,8,0.1291,0
0.487,0.4641,0.3001,0.4499,1225,8,0.135,0
0.4764,0.5257,0.3046,0.3301,1226,0,0.1006,0
0.5043,0.4678,0.3175,0.3259,1227,0,0.1034,0
0.5193,0.4014,0.3046,0.3301,1228,0,0.1006,0
0.4657,0.4936,0.3175,0.3344,1229,0,0.1062,0
0.4785,0.4314,0.3175,0.313,1230,0,0.0994,0
0.545,0.4828,0.3303,0.3301,1231,0,0.1091,0
0.4721,0.5043,0.3132,0.3473,1232,0,0.1088,0
0.485,0.4593,0.3303,0.3344,1233,0,0.1105,0
0.455,0.4421,0.3046,0.3259,1234,0,0.0993,0
0.4743,0.4271,0.326,0.3559,1235,0,0.116,0
0.5236,0.4786,0.3475,0.3559,1236,0,0.1237,0
0.5386,0.5107,0.266,0.283,1237,8,0.0753,0
0.4485,0.455,0.3003,0.3173,1238,9,0.0953,0
0.5193,0.4207,0.3218,0.343,1239,0,0.1104,0
0.4657,0.4314,0.3175,0.3473,1240,0,0.1103,0
0.53,0.4078,0.2746,0.3087,1241,9,0.0848,0
0.5408,0.515,0.2874,0.3173,1242,0,0.0912,0
0.5279,0.4142,0.3303,0.3387,1243,0,0.1119,0
0.5386,0.5322,0.326,0.3516,1244,0,0.1146,0
0.5408,0.4764,0.3046,0.343,1245,0,0.1045,0
0.4635,0.4828,0.296,0.3216,1246,0,0.0952,0
0.5172,0.4142,0.3175,0.3216,1247,0,0.1021,0
0.4721,0.455,0.3303,0.343,1248,0,0.1133,0
0.5021,0.5129,0.2445,0.253,1249,8,0.0619,0
0.5429,0.4936,0.2231,0.2315,1250,8,0.0517,0
0.3306,0.7459,0.3835,0.4216,1251,8,0.1617,0
0.4776,0.484,0.3835,0.4216,1251,8,0.1617,1
0.7013,0.286,0.3835,0.4216,1251,8,0.1617,2
0.6023,0.5767,0.4283,0.4407,1252,9,0.1888,0
0.3687,0.6494,0.4823,0.4695,1253,0,0.2264,0
0.6709,0.7957,0.3907,0.3475,1253,9,0.1358,1
0.4939,0.6128,0.4518,0.3963,1254,0,0.179,0
0.7595,0.7622,0.3358,0.4146,1254,9,0.1392,1
0.3077,0.503,0.2869,0.2866,1254,11,0.0822,2
0.5733,0.6037,0.3663,0.4268,1255,5,0.1563,0
0.793,0.7835,0.3663,0.3719,1255,5,0.1362,1
0.4908,0.5793,0.3602,0.4146,1256,0,0.1493,0
0.6618,0.7652,0.3602,0.3841,1256,9,0.1384,1
0.6417,0.3646,0.2954,0.2468,1257,11,0.0729,0
0.4759,0.1208,0.2773,0.1685,1257,11,0.0467,1
0.3175,0.6721,0.1424,0.2047,1258,0,0.0292,0
0.4754,0.4891,0.4324,0.4593,1259,12,0.1986,0
0.4945,0.5082,0.4707,0.4866,1260,0,0.2291,0
0.5164,0.4809,0.4817,0.4757,1261,0,0.2291,0
0.5027,0.5355,0.4871,0.4976,1262,0,0.2424,0
0.5055,0.5055,0.4707,0.4702,1263,0,0.2213,0
0.4973,0.5301,0.4652,0.4866,1264,0,0.2264,0
0.5027,0.5164,0.4762,0.503,1265,0,0.2395,0
0.5246,0.4836,0.4981,0.4812,1266,0,0.2397,0
0.4644,0.5191,0.4105,0.432,1267,0,0.1773,0
0.5328,0.4727,0.4817,0.4812,1268,0,0.2318,0
0.4699,0.5,0.4543,0.4702,1269,0,0.2136,0
0.5274,0.5,0.5692,0.4593,1270,0,0.2615,0
0.4891,0.5137,0.5255,0.5085,1271,0,0.2672,0
0.5082,0.5355,0.5747,0.5413,1272,0,0.3111,0
0.4699,0.5109,0.6076,0.5577,1273,0,0.3388,0
0.3205,0.4402,0.2942,0.304,1274,8,0.0894,0
0.3105,0.7641,0.2942,0.304,1274,8,0.0894,1
0.5748,0.2558,0.2942,0.304,1274,8,0.0894,2
0.5123,0.5,0.4762,0.4317,1275,9,0.2056,0
0.5295,0.4608,0.4124,0.3925,1276,9,0.1618,0
0.5466,0.4853,0.378,0.3827,1277,9,0.1447,0
0.5196,0.5221,0.4222,0.4465,1278,9,0.1885,0
0.4607,0.5221,0.4516,0.4563,1279,9,0.2061,0
0.4853,0.4926,0.4124,0.4465,1280,9,0.1841,0
0.5344,0.4951,0.5007,0.4906,1281,9,0.2457,0
0.4779,0.4681,0.5056,0.4465,1282,9,0.2257,0
0.5417,0.5049,0.4664,0.4514,1283,9,0.2105,0
0.5196,0.5025,0.5106,0.4465,1284,9,0.2279,0
0.5123,0.5172,0.4369,0.4072,1285,9,0.1779,0
0.5196,0.5392,0.4909,0.4808,1286,9,0.236,0
0.5344,0.4926,0.4026,0.4268,1287,9,0.1718,0
0.5221,0.4975,0.4173,0.4072,1288,9,0.1699,0
0.5589,0.5074,0.4713,0.4563,1289,9,0.215,0
0.554,0.4902,0.4615,0.4514,1290,9,0.2083,0
0.5344,0.4828,0.4713,0.4661,1291,9,0.2197,0
0.5147,0.5172,0.4026,0.4072,1292,9,0.1639,0
0.5074,0.5049,0.3682,0.3729,1293,9,0.1373,0
0.5221,0.4902,0.4369,0.4612,1294,0,0.2015,0
0.5368,0.4926,0.4566,0.4857,1295,0,0.2217,0
0.4926,0.4975,0.3976,0.4268,1296,9,0.1697,0
0.5319,0.4828,0.3878,0.3974,1297,9,0.1541,0
0.554,0.5074,0.4026,0.417,1298,9,0.1679,0
0.4877,0.473,0.4369,0.4072,1299,9,0.1779,0
0.554,0.5638,0.4615,0.4317,1300,9,0.1992,0
0.5123,0.5123,0.4173,0.4661,1301,9,0.1945,0
0.5147,0.5294,0.4418,0.4808,1302,9,0.2124,0
0.5295,0.4951,0.4418,0.4317,1303,9,0.1908,0
0.5295,0.4706,0.5007,0.4219,1304,0,0.2113,0
0.5,0.4632,0.4124,0.4268,1305,9,0.176,0
0.4926,0.4657,0.3976,0.4023,1306,9,0.16,0
0.4755,0.5196,0.4222,0.4317,1307,9,0.1823,0
0.5172,0.4828,0.4173,0.4072,1308,9,0.1699,0
0.5368,0.4706,0.4467,0.4514,1309,9,0.2016,0
0.4902,0.4779,0.4418,0.4366,1310,9,0.1929,0
0.4779,0.4828,0.4173,0.4366,1311,9,0.1822,0
0.4975,0.4975,0.378,0.3876,1312,9,0.1465,0
0.5221,0.4828,0.378,0.3974,1313,9,0.1502,0
0.4975,0.4804,0.3878,0.3925,1314,9,0.1522,0
0.5245,0.5049,0.4516,0.4317,1315,9,0.195,0
0.4779,0.4706,0.4369,0.4219,1316,9,0.1843,0
0.5049,0.5074,0.4124,0.417,1317,9,0.172,0
0.5589,0.5221,0.4026,0.4072,1318,0,0.1639,0
0.4951,0.4657,0.4026,0.4612,1319,0,0.1856,0
0.5196,0.5368,0.4026,0.4072,1320,9,0.1639,0
0.4951,0.4804,0.3927,0.4023,1321,9,0.158,0
0.4951,0.473,0.432,0.3876,1322,9,0.1674,0
0.5,0.4902,0.3927,0.3925,1323,9,0.1541,0
0.4926,0.4951,0.4173,0.4317,1324,9,0.1802,0
0.5,0.4755,0.4222,0.4121,1325,9,0.174,0
0.5319,0.5098,0.4075,0.4121,1326,9,0.1679,0
0.5491,0.4951,0.3927,0.3827,1327,9,0.1503,0
0.5221,0.4828,0.3682,0.3974,1328,9,0.1463,0
0.5245,0.527,0.3535,0.3778,1329,9,0.1335,0
0.4877,0.473,0.5646,0.5249,1330,0,0.2964,0
0.473,0.4804,0.4566,0.4219,1331,9,0.1926,0
0.5196,0.5049,0.4026,0.4317,1332,9,0.1738,0
0.5245,0.4706,0.3829,0.4121,1333,0,0.1578,0
0.5245,0.5172,0.432,0.3974,1334,0,0.1717,0
0.5368,0.4608,0.4762,0.4808,1335,0,0.2289,0
0.5565,0.5319,0.4566,0.4661,1336,0,0.2128,0
0.5295,0.4657,0.4811,0.5102,1337,0,0.2455,0
0.5245,0.5294,0.4516,0.4415,1338,0,0.1994,0
0.5319,0.4804,0.4369,0.4023,1339,0,0.1758,0
0.5074,0.5049,0.4271,0.471,1340,0,0.2012,0
0.5589,0.4657,0.4615,0.5102,1341,0,0.2355,0
0.5245,0.5123,0.3829,0.3974,1342,9,0.1522,0
0.5,0.5,0.4124,0.4121,1343,9,0.1699,0
0.4877,0.6354,0.3695,0.5579,1344,0,0.2061,0
0.4286,0.4445,0.4286,0.4678,1345,8,0.2005,0
0.5159,0.4604,0.4603,0.4678,1346,8,0.2153,0
0.4405,0.4485,0.4524,0.4757,1347,8,0.2152,0
0.5317,0.4564,0.4444,0.4915,1348,8,0.2185,0
0.4862,0.498,0.2873,0.2398,1349,8,0.0689,0
0.4862,0.4921,0.2715,0.2437,1350,8,0.0662,0
0.4626,0.5373,0.3739,0.3499,1351,0,0.1308,0
0.3465,0.3939,0.4093,0.3145,1352,0,0.1287,0
0.4606,0.5236,0.3699,0.3695,1353,0,0.1367,0
0.5225,0.4925,0.4424,0.4193,1354,8,0.1855,0
0.5037,0.4777,0.4539,0.4688,1355,8,0.2128,0
0.4273,0.5073,0.4435,0.4652,1356,5,0.2063,0
0.5872,0.3801,0.4726,0.3707,1357,9,0.1752,0
0.5,0.4642,0.5371,0.5441,1358,9,0.2922,0
0.7184,0.6718,0.5156,0.5154,1358,9,0.2657,1
0.5,0.5,0.4122,0.4334,1359,5,0.1787,0
0.5005,0.4956,0.0741,0.1145,1360,12,0.0085,0
0.7588,0.3321,0.0869,0.0523,1360,9,0.0045,1
0.8132,0.4477,0.0909,0.076,1360,9,0.0069,2
0.4212,0.4076,0.5618,0.4314,1361,0,0.2424,0
0.4349,0.4349,0.5755,0.3766,1362,0,0.2168,0
0.5,0.5032,0.473,0.4595,1363,12,0.2173,0
0.4708,0.5,0.4017,0.4142,1364,9,0.1664,0
0.4808,0.5734,0.4155,0.415,1365,9,0.1724,0
0.5378,0.478,0.4226,0.4221,1366,0,0.1784,0
0.5032,0.5189,0.4289,0.4158,1367,0,0.1783,0
0.5307,0.5092,0.4117,0.3988,1368,0,0.1642,0
0.4662,0.592,0.4301,0.4541,1369,5,0.1953,0
0.4484,0.4727,0.279,0.4301,1370,8,0.12,0
0.5079,0.4896,0.079,0.1037,1371,0,0.0082,0
0.5064,0.4896,0.1018,0.1314,1371,0,0.0134,1
0.2649,0.661,0.0711,0.0613,1371,9,0.0044,2
0.1962,0.542,0.0958,0.0603,1371,9,0.0058,3
0.5373,0.5,0.1664,0.3843,1372,8,0.0639,0
0.5342,0.4971,0.154,0.3934,1373,8,0.0606,0
0.5057,0.5143,0.1654,0.382,1374,8,0.0632,0
0.5057,0.52,0.1426,0.382,1375,8,0.0545,0
0.5086,0.4857,0.3878,0.1653,1376,8,0.0641,0
0.5086,0.7309,0.3878,0.1653,1376,8,0.0641,1
0.4772,0.4857,0.1426,0.3934,1377,8,0.0561,0
0.4943,0.2548,0.3707,0.171,1378,8,0.0634,0
0.5057,0.5057,0.3707,0.171,1378,8,0.0634,1
0.5086,0.5057,0.3764,0.1596,1379,8,0.0601,0
0.5086,0.7623,0.3764,0.1596,1379,8,0.0601,1
0.4943,0.2691,0.3821,0.1539,1380,8,0.0588,0
0.4886,0.52,0.3821,0.1539,1380,8,0.0588,1
0.4857,0.5399,0.3992,0.1596,1381,8,0.0637,0
0.4857,0.2776,0.3992,0.1596,1381,8,0.0637,1
0.5342,0.4658,0.3935,0.2281,1382,9,0.0897,0
0.4971,0.4914,0.3878,0.1767,1383,8,0.0685,0
0.4971,0.7423,0.3878,0.1767,1383,8,0.0685,1
0.4601,0.5057,0.1882,0.3877,1384,8,0.073,0
0.5228,0.5171,0.1654,0.3991,1385,8,0.066,0
0.7737,0.5171,0.1654,0.3991,1385,8,0.066,1
0.4601,0.5114,0.1882,0.3991,1386,8,0.0751,0
0.4943,0.4772,0.1654,0.3877,1387,8,0.0641,0
0.5086,0.5057,0.1711,0.4105,1388,8,0.0702,0
0.5371,0.52,0.1939,0.3934,1389,8,0.0763,0
0.5086,0.4886,0.3878,0.171,1390,8,0.0663,0
0.52,0.7395,0.3878,0.171,1390,8,0.0663,1
0.4458,0.5143,0.3992,0.2338,1391,9,0.0933,0
0.443,0.5114,0.3251,0.3877,1392,0,0.126,0
0.4629,0.5114,0.3878,0.1596,1393,8,0.0619,0
0.5057,0.2263,0.3935,0.1596,1394,8,0.0628,0
0.5,0.4886,0.3935,0.1596,1394,8,0.0628,1
0.5114,0.5228,0.4049,0.171,1395,8,0.0693,0
0.5171,0.2491,0.4049,0.171,1395,8,0.0693,1
0.5143,0.5228,0.4334,0.2395,1396,9,0.1038,0
0.4914,0.2719,0.3878,0.1596,1397,8,0.0619,0
0.4914,0.5285,0.3878,0.1596,1397,8,0.0619,1
0.4772,0.5314,0.4163,0.268,1398,9,0.1116,0
0.5114,0.4772,0.3707,0.1482,1399,8,0.0549,0
0.5057,0.7509,0.3707,0.1482,1399,8,0.0549,1
0.5257,0.4914,0.1825,0.4048,1400,9,0.0739,0
0.52,0.4658,0.2053,0.3763,1401,9,0.0773,0
0.3888,0.5827,0.1939,0.3592,1402,9,0.0696,0
0.4002,0.4002,0.2053,0.382,1403,9,0.0784,0
0.6141,0.4743,0.211,0.3706,1404,9,0.0782,0
0.4002,0.5314,0.1939,0.3478,1405,9,0.0674,0
0.5114,0.5143,0.211,0.3934,1406,0,0.083,0
0.5941,0.4857,0.1939,0.3706,1407,9,0.0719,0
0.5143,0.4629,0.3992,0.1881,1408,9,0.0751,0
0.3346,0.5086,0.1882,0.3478,1409,9,0.0655,0
0.5912,0.5086,0.1882,0.3478,1409,9,0.0655,1
0.4686,0.4572,0.2395,0.3934,1410,0,0.0942,0
0.3774,0.557,0.2053,0.3649,1411,9,0.0749,0
0.634,0.5513,0.2053,0.3649,1411,9,0.0749,1
0.5542,0.4658,0.2965,0.5587,1412,0,0.1657,0
0.4971,0.4857,0.3992,0.1767,1413,9,0.0706,0
0.4202,0.4829,0.4733,0.4447,1414,11,0.2105,0
0.5371,0.5314,0.2167,0.3934,1415,9,0.0853,0
0.7257,0.4587,0.4459,0.4677,1416,8,0.2086,0
0.5327,0.5435,0.3755,0.1849,1417,8,0.0694,0
0.549,0.4674,0.3864,0.2502,1418,9,0.0967,0
0.5054,0.5843,0.3755,0.2339,1419,9,0.0878,0
0.5027,0.5109,0.3918,0.1741,1420,8,0.0682,0
0.5299,0.5136,0.5116,0.4841,1421,0,0.2476,0
0.5816,0.568,0.4082,0.2339,1422,9,0.0955,0
0.5517,0.4456,0.381,0.2393,1423,9,0.0912,0
0.5244,0.5216,0.2219,0.384,1424,9,0.0852,0
0.4432,0.5108,0.2327,0.384,1425,9,0.0893,0
0.5216,0.4486,0.2489,0.3786,1426,9,0.0942,0
0.4269,0.4784,0.2435,0.384,1427,9,0.0935,0
0.4513,0.4621,0.2381,0.3948,1428,9,0.094,0
0.5081,0.4432,0.2327,0.3894,1429,9,0.0906,0
0.5595,0.5189,0.2489,0.4002,1430,9,0.0996,0
0.4865,0.5189,0.2219,0.3786,1431,9,0.084,0
0.5379,0.4757,0.2273,0.3894,1432,9,0.0885,0
0.4486,0.4919,0.1569,0.3678,1433,8,0.0577,0
0.5397,0.5,0.4663,0.4707,1434,9,0.2195,0
0.5471,0.505,0.3819,0.3915,1435,9,0.1495,0
0.4876,0.4752,0.4315,0.4113,1436,9,0.1775,0
0.5074,0.4778,0.4836,0.5077,1437,0,0.2455,0
0.5049,0.4704,0.5181,0.5225,1438,0,0.2707,0
0.4975,0.5049,0.4145,0.4141,1439,9,0.1716,0
0.5233,0.5256,0.3268,0.2051,1440,0,0.067,0
0.5,0.5,0.293,0.2149,1441,9,0.063,0
0.4681,0.5,0.1777,0.273,1442,9,0.0485,0
0.4259,0.2309,0.31,0.1929,1443,8,0.0598,0
0.5067,0.4641,0.31,0.1929,1443,8,0.0598,1
0.4933,0.4439,0.292,0.1884,1444,8,0.055,0
0.5741,0.6772,0.292,0.1974,1444,8,0.0576,1
0.4933,0.4933,0.319,0.2063,1445,7,0.0658,0
0.5854,0.7243,0.3504,0.2108,1445,9,0.0739,1
0.4596,0.1972,0.3145,0.1884,1446,8,0.0592,0
0.5314,0.4305,0.3145,0.1884,1446,8,0.0592,1
0.491,0.4439,0.3235,0.2153,1447,8,0.0696,0
0.5719,0.6727,0.3235,0.2153,1447,8,0.0696,1
0.7286,0.5127,0.309,0.2708,1448,5,0.0837,0
0.4916,0.5063,0.3287,0.2191,1449,8,0.072,0
0.4705,0.481,0.295,0.2191,1450,8,0.0646,0
0.4768,0.4979,0.3076,0.2444,1451,9,0.0752,0
0.4862,0.4901,0.2213,0.2646,1452,8,0.0586,0
0.5201,0.5,0.1664,0.3787,1453,8,0.063,0
0.5229,0.5,0.1606,0.3901,1454,8,0.0627,0
0.4885,0.5086,0.1606,0.3844,1455,8,0.0618,0
0.5115,0.4598,0.1606,0.3901,1456,8,0.0627,0
0.4398,0.4484,0.1549,0.3901,1457,8,0.0604,0
0.5258,0.5316,0.1664,0.3844,1458,8,0.064,0
0.7754,0.5316,0.1606,0.3959,1458,8,0.0636,1
0.4627,0.4943,0.1549,0.3901,1459,8,0.0604,0
0.5229,0.5172,0.1606,0.3901,1460,8,0.0627,0
0.7754,0.5229,0.1606,0.3901,1460,8,0.0627,1
0.5257,0.5057,0.1825,0.4049,1461,8,0.0739,0
0.2447,0.5287,0.1549,0.3787,1462,8,0.0587,0
0.4971,0.5287,0.1549,0.3787,1462,8,0.0587,1
0.5057,0.5342,0.1768,0.3593,1463,9,0.0635,0
0.2476,0.4771,0.1606,0.3901,1464,8,0.0627,0
0.5115,0.4885,0.1606,0.3901,1464,8,0.0627,1
0.4914,0.4857,0.1434,0.3729,1465,8,0.0535,0
0.761,0.4971,0.1434,0.3729,1465,8,0.0535,1
0.5143,0.5,0.1711,0.3821,1466,8,0.0654,0
0.5171,0.52,0.1882,0.3878,1467,8,0.073,0
0.4772,0.5342,0.1654,0.3935,1468,8,0.0651,0
0.4971,0.4971,0.2008,0.4303,1469,8,0.0864,0
0.496,0.4802,0.2143,0.2381,1470,8,0.051,0
0.4943,0.5229,0.1492,0.3901,1471,8,0.0582,0
0.2476,0.5172,0.1492,0.3901,1471,8,0.0582,1
0.5057,0.4829,0.1768,0.3935,1472,8,0.0696,0
0.7481,0.5029,0.1711,0.422,1473,7,0.0722,0
0.4886,0.5,0.1882,0.4163,1473,7,0.0783,1
0.2462,0.5029,0.2395,0.4448,1473,8,0.1065,2
0.4828,0.5057,0.1377,0.3787,1474,8,0.0521,0
0.7295,0.5057,0.1377,0.3787,1474,8,0.0521,1
0.4799,0.5,0.1549,0.4016,1475,8,0.0622,0
0.7381,0.5057,0.1549,0.4016,1475,8,0.0622,1
0.4225,0.5086,0.1549,0.3959,1476,8,0.0613,0
0.6807,0.5086,0.1549,0.3959,1476,8,0.0613,1
0.5115,0.5057,0.1606,0.3901,1477,8,0.0627,0
0.7582,0.5057,0.1606,0.3901,1477,8,0.0627,1
0.173,0.5172,0.1606,0.3901,1478,8,0.0627,0
0.4197,0.5115,0.1606,0.3901,1478,8,0.0627,1
0.2562,0.5029,0.1549,0.3844,1479,8,0.0595,0
0.5086,0.5029,0.1549,0.3844,1479,8,0.0595,1
0.5459,0.5488,0.1606,0.3844,1480,8,0.0618,0
0.7926,0.5488,0.1606,0.3844,1480,8,0.0618,1
0.48,0.5143,0.1825,0.3992,1481,8,0.0729,0
0.4943,0.4598,0.1492,0.3787,1482,8,0.0565,0
0.5626,0.5054,0.2395,0.4082,1483,9,0.0977,0
0.543,0.4656,0.1664,0.3901,1484,8,0.0649,0
