ImageID,GT_labelID,Filtered_labelID,Result,GT_x_center,GT_y_center,GT_width,GT_height,GT_Area,GT_boxID,Filtered_x_center,Filtered_y_center,Filtered_width,Filtered_height,Filtered_Area,Unnamed: 0,x center,y center,width,height,confidence,labelID,Area,boxID,Tag,Type,Signature,predTag,Train Comparison,Test Comparison
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7551,0.7543,0.9228,0.1742,0.1127,0.7862,9,0.0196,2,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7553,0.7569,0.4909,0.1765,0.1053,0.0661,9,0.0186,4,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7558,0.9339,0.8292,0.1147,0.1811,0.0106,9,0.0208,9,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7559,0.5899,0.9226,0.1617,0.1127,0.0062,9,0.0182,10,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7564,0.9501,0.5603,0.0626,0.2108,0.0017,9,0.0132,15,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7566,0.9618,0.7039,0.0272,0.1771,0.0014,9,0.0048,17,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7549,0.7589,0.619,0.1846,0.16,0.9401,9,0.0295,0,1,1,C,1,,1.0
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7550,0.7579,0.7804,0.1805,0.1533,0.94,9,0.0277,1,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7551,0.7543,0.9228,0.1742,0.1127,0.7862,9,0.0196,2,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7553,0.7569,0.4909,0.1765,0.1053,0.0661,9,0.0186,4,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7558,0.9339,0.8292,0.1147,0.1811,0.0106,9,0.0208,9,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7559,0.5899,0.9226,0.1617,0.1127,0.0062,9,0.0182,10,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7564,0.9501,0.5603,0.0626,0.2108,0.0017,9,0.0132,15,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7566,0.9618,0.7039,0.0272,0.1771,0.0014,9,0.0048,17,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7549,0.7589,0.619,0.1846,0.16,0.9401,9,0.0295,0,1,1,C,1,,1.0
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7550,0.7579,0.7804,0.1805,0.1533,0.94,9,0.0277,1,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7551,0.7543,0.9228,0.1742,0.1127,0.7862,9,0.0196,2,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7553,0.7569,0.4909,0.1765,0.1053,0.0661,9,0.0186,4,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7558,0.9339,0.8292,0.1147,0.1811,0.0106,9,0.0208,9,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7559,0.5899,0.9226,0.1617,0.1127,0.0062,9,0.0182,10,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7564,0.9501,0.5603,0.0626,0.2108,0.0017,9,0.0132,15,1,1,C,1,1.0,
2745.0,9.0,9,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7566,0.9618,0.7039,0.0272,0.1771,0.0014,9,0.0048,17,1,1,C,1,1.0,
2745.0,9.0,7,overkill,0.7585,0.78,0.1805,0.1565,0.0283,0.0,0.7589,0.619,0.1846,0.16,0.0295,7571,0.5883,0.5087,0.125,0.1268,0.0011,7,0.0159,22,0,2,C,1,,0.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7572,0.2615,0.3602,0.1926,0.1682,0.9397,9,0.0324,0,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7573,0.2595,0.1969,0.1908,0.1663,0.9172,9,0.0317,1,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7574,0.2573,0.0646,0.1835,0.0964,0.3254,9,0.0177,2,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7575,0.26,0.4859,0.1883,0.1234,0.2331,9,0.0232,3,1,1,C,1,,1.0
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7579,0.0762,0.1231,0.1287,0.1828,0.007,9,0.0235,7,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7580,0.2628,0.577,0.175,0.0895,0.0016,9,0.0157,8,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7581,0.0734,0.4096,0.1005,0.1549,0.0016,9,0.0156,9,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7582,0.0389,0.2679,0.0333,0.1464,0.0015,9,0.0049,10,1,1,C,1,1.0,
2746.0,9.0,9,same pass,0.2599,0.1914,0.1823,0.1565,0.0285,0.0,0.2615,0.3602,0.1926,0.1682,0.0324,7585,0.4173,0.0721,0.2158,0.1173,0.0012,9,0.0253,13,1,1,C,1,1.0,
2747.0,5.0,5,same NG,0.5437,0.5048,0.7865,0.3905,0.3071,0.0,0.566,0.5007,0.7572,0.4334,0.3282,7590,0.566,0.5007,0.7572,0.4334,0.6651,5,0.3282,0,1,6,C,1,1.0,
2747.0,5.0,7,same NG,0.5437,0.5048,0.7865,0.3905,0.3071,0.0,0.566,0.5007,0.7572,0.4334,0.3282,7592,0.5587,0.5021,0.7676,0.4213,0.0013,7,0.3234,2,0,4,C,1,0.0,
2747.0,5.0,0,same NG,0.5437,0.5048,0.7865,0.3905,0.3071,0.0,0.566,0.5007,0.7572,0.4334,0.3282,7593,0.5587,0.5021,0.7676,0.4213,0.0012,0,0.3234,3,1,5,C,1,1.0,
2748.0,0.0,0,same NG,0.5233,0.5,0.7818,0.3293,0.2575,0.0,0.5224,0.4968,0.7817,0.3549,0.2774,7594,0.5224,0.4968,0.7817,0.3549,0.9045,0,0.2774,0,1,6,C,1,,1.0
2748.0,0.0,12,same NG,0.5233,0.5,0.7818,0.3293,0.2575,0.0,0.5224,0.4968,0.7817,0.3549,0.2774,7595,0.5171,0.4957,0.763,0.3564,0.0017,12,0.2719,1,1,5,C,1,1.0,
2749.0,12.0,12,same NG,0.5261,0.5053,0.2544,0.1011,0.0257,0.0,0.527,0.5045,0.261,0.1137,0.0297,7596,0.527,0.5045,0.261,0.1137,0.9022,12,0.0297,0,1,6,C,1,,1.0
2749.0,12.0,7,same NG,0.5261,0.5053,0.2544,0.1011,0.0257,0.0,0.527,0.5045,0.261,0.1137,0.0297,7601,0.5282,0.5061,0.2479,0.1126,0.0015,7,0.0279,5,0,4,C,1,,0.0
2749.0,12.0,9,same NG,0.5261,0.5053,0.2544,0.1011,0.0257,0.0,0.527,0.5045,0.261,0.1137,0.0297,7602,0.5426,0.2467,0.1586,0.2054,0.0012,9,0.0326,6,1,1,C,1,1.0,
2750.0,12.0,12,same NG,0.5105,0.52,0.2579,0.0984,0.0254,0.0,0.5138,0.5202,0.2713,0.1114,0.0302,7603,0.5138,0.5202,0.2713,0.1114,0.9137,12,0.0302,0,1,6,C,1,1.0,
2750.0,12.0,7,same NG,0.5105,0.52,0.2579,0.0984,0.0254,0.0,0.5138,0.5202,0.2713,0.1114,0.0302,7608,0.523,0.5218,0.2488,0.112,0.0013,7,0.0279,5,0,4,C,1,,0.0
2752.0,9.0,9,same pass,0.5,0.5385,0.8947,0.4329,0.3873,0.0,0.4953,0.5343,0.897,0.4824,0.4327,7612,0.4953,0.5343,0.897,0.4824,0.8965,9,0.4327,0,1,1,C,1,1.0,
2752.0,9.0,9,same pass,0.5,0.5385,0.8947,0.4329,0.3873,0.0,0.4953,0.5343,0.897,0.4824,0.4327,7613,0.068,0.4881,0.0679,0.2741,0.0013,9,0.0186,1,1,1,C,1,,1.0
2752.0,9.0,9,same pass,0.5,0.5385,0.8947,0.4329,0.3873,0.0,0.4953,0.5343,0.897,0.4824,0.4327,7612,0.4953,0.5343,0.897,0.4824,0.8965,9,0.4327,0,1,1,C,1,1.0,
