x center,y center,width,height,confidence,ImageID,labelID,Area,boxID,predTag
0.6827,0.4134,0.2645,0.3482,0.9125,2631,9,0.0921,0,1
0.4676,0.5003,0.8485,0.4707,0.8437,2632,12,0.3994,0,1
0.320525,0.5256,0.55055,0.4255,0.9294,2633,9,0.0,0,1
0.59725,0.502775,0.7378999999999999,0.5952500000000001,0.8784,2634,9,0.0,0,1
0.3569,0.5129,0.593,0.4413,0.93,2635,9,0.0,0,1
0.35565,0.521,0.5811,0.4457,0.9307,2636,9,0.0,0,1
0.336675,0.48305,0.55215,0.4323999999999999,0.913,2637,9,0.0,0,1
0.41932500000000006,0.4191,0.72035,0.44519999999999993,0.7666,2638,0,0.0,0,1
0.34305,0.47840000000000005,0.5819,0.4494000000000001,0.9159,2639,9,0.0,0,1
0.33615,0.5194,0.5652,0.41650000000000004,0.8433,2640,9,0.0,0,1
0.4629,0.4403,0.2573,0.4131,0.8988,2641,8,0.1063,0,1
0.34632500000000005,0.5399,0.58625,0.45469999999999994,0.9324,2642,9,0.0,0,1
0.35509999999999997,0.58255,0.6369,0.7968999999999999,0.8231,2643,9,0.0,0,1
0.5393,0.5369,0.6676,0.416,0.4358,2645,0,0.2778,0,1
0.4993,0.5327,0.5178,0.5944,0.8233,2646,7,0.3078,0,1
0.4894,0.4806,0.7431,0.4413,0.8884,2647,9,0.3279,0,1
0.4014,0.4395,0.7099,0.44,0.8909,2648,9,0.3123,0,1
0.545,0.5688,0.7596,0.4393,0.8258,2649,9,0.3337,0,1
0.2566,0.3794,0.3944,0.4634,0.0025,2650,12,0.1828,2,1
0.4802,0.4964,0.6761,0.3783,0.6086,2651,5,0.2557,0,1
0.4231,0.4641,0.5542,0.4173,0.4608,2652,5,0.2312,0,1
0.4526,0.5073,0.5109,0.599,0.8983,2653,7,0.306,0,1
0.5174,0.488575,0.7578,0.39405,0.8184,2654,8,0.0,0,1
0.432125,0.511,0.7161500000000001,0.383,0.8528,2655,0,0.0,0,1
0.49344999999999994,0.49540000000000006,0.8627,0.6065,0.3504,2656,11,0.0,0,1
0.4419,0.5086,0.7242,0.4,0.9034,2657,9,0.2897,0,1
0.8491,0.750275,0.2279000000000001,0.44835,0.8451,2658,9,0.0,0,1
0.482,0.4812,0.6752,0.3116,0.5089,2659,0,0.0,0,1
0.4015,0.464,0.728,0.4257,0.7324,2660,0,0.3099,0,1
0.539225,0.49749999999999994,0.83915,0.9722,0.8832,2661,9,0.0,0,1
0.4663,0.5413,0.48240000000000005,0.5867,0.7079,2662,0,0.0,0,1
0.42105,0.5594,0.7389,0.6506999999999998,0.8739,2663,8,0.0,0,1
0.4947,0.5499,0.4502,0.5158,0.9014,2664,9,0.2322,0,1
0.4522,0.5443,0.6716,0.3726,0.0143,2665,7,0.2502,2,1
0.5512,0.3908,0.7055,0.4089,0.8816,2666,8,0.2884,0,1
0.4876,0.4797,0.6032,0.665,0.8729,2667,9,0.4011,0,1
0.46629999999999994,0.5898,0.7685,0.40470000000000006,0.8702,2668,8,0.0,0,1
0.4759,0.5887249999999999,0.7650000000000001,0.40345,0.8855,2669,8,0.0,0,1
0.507,0.4817,0.8679,0.4579,0.9112,2670,9,0.3974,0,1
0.5364,0.5637,0.825,0.4632,0.8848,2671,9,0.3822,0,1
0.5448,0.5489,0.8185,0.4592,0.9227,2672,9,0.3759,0,1
0.53145,0.492875,0.9006000000000001,0.4624499999999999,0.9189,2673,9,0.0,0,1
0.5414,0.5007,0.8326,0.4758,0.8903,2674,9,0.3962,0,1
0.4536,0.5312,0.8067,0.4466,0.8962,2675,9,0.3603,0,1
0.5023,0.459,0.8717,0.4592,0.9198,2676,9,0.4003,0,1
0.4896,0.5539,0.8565,0.4555,0.9271,2677,9,0.3901,0,1
0.5471,0.3883,0.6986,0.3974,0.6746,2678,8,0.2777,0,1
0.5095,0.4776,0.7035,0.3972,0.8324,2679,8,0.2795,0,1
0.4884,0.4404,0.6992,0.4075,0.8742,2680,8,0.285,0,1
0.4921,0.4381,0.6881,0.4032,0.8619,2681,8,0.2775,0,1
0.4841,0.4647,0.6859,0.3984,0.8707,2682,8,0.2733,0,1
0.5401,0.3692,0.6863,0.3689,0.8348,2683,8,0.2532,0,1
0.4565,0.4565,0.7151,0.409,0.8566,2684,8,0.2925,0,1
0.5181,0.5767,0.8503,0.4661,0.8792,2685,9,0.3963,0,1
0.5682,0.4217,0.7804,0.476,0.8775,2686,9,0.3715,0,1
0.5452,0.5397,0.8069,0.4566,0.903,2687,9,0.3684,0,1
0.5364,0.4571,0.8361000000000001,0.37239999999999995,0.512,2688,0,0.0,0,1
0.5327,0.46399999999999997,0.8199999999999998,0.4174999999999999,0.8785,2689,0,0.0,0,1
0.55,0.4871,0.7466,0.3578,0.847,2690,0,0.2672,0,1
0.4217,0.5024,0.7435,0.3251,0.9056,2691,0,0.2417,0,1
0.5262,0.4212,0.8298999999999999,0.3869,0.8503,2692,7,0.0,0,1
0.4879,0.5687,0.7583,0.3213,0.8476,2693,0,0.2436,0,1
0.5514,0.454,0.7106,0.3986,0.8529,2694,8,0.2832,0,1
0.4539,0.4942,0.7293,0.4078,0.8599,2695,8,0.2974,0,1
0.6018,0.4367,0.7186,0.392,0.8578,2696,8,0.2817,0,1
0.5574,0.3833,0.74,0.4131,0.7204,2697,8,0.3057,0,1
0.5184,0.4719,0.745,0.4183,0.808,2698,8,0.3116,0,1
0.5181,0.4505,0.7431,0.4091,0.8809,2699,8,0.304,0,1
0.4877,0.4489,0.721,0.385,0.8678,2700,8,0.2776,0,1
0.4827,0.4405,0.7403,0.3882,0.8635,2701,8,0.2874,0,1
0.4464,0.4323,0.7469,0.4103,0.7328,2702,8,0.3064,0,1
0.5192,0.4458,0.736,0.403,0.8746,2703,8,0.2966,0,1
0.4512,0.4369,0.6982,0.3839,0.8254,2704,8,0.268,0,1
0.5422,0.4808,0.7238,0.3887,0.8702,2705,8,0.2814,0,1
0.4489,0.4164,0.7463,0.3913,0.8357,2706,8,0.292,0,1
0.5306,0.4908,0.6977,0.3764,0.902,2707,8,0.2626,0,1
0.525,0.4661,0.7306,0.3977,0.8768,2708,8,0.2905,0,1
0.4463,0.4493,0.7679,0.3413,0.9076,2709,0,0.2621,0,1
0.4805,0.4531,0.7784,0.3216,0.9125,2710,0,0.2503,0,1
0.507,0.4866,0.7336,0.3344,0.8326,2711,0,0.2453,0,1
0.488825,0.4654,0.84305,0.3464999999999999,0.8091,2712,12,0.0,0,1
0.5244,0.4659,0.8353999999999999,0.36729999999999996,0.9216,2713,12,0.0,0,1
0.4565,0.5017,0.789,0.3683,0.9166,2714,0,0.2906,0,1
0.4461,0.5417,0.7343,0.3347,0.9037,2715,0,0.2457,0,1
0.4941,0.5009,0.7281,0.3255,0.8939,2716,0,0.237,0,1
0.4625,0.4695,0.7549,0.3896,0.9,2717,0,0.2942,0,1
0.5295,0.4329,0.7822,0.3585,0.8657,2718,0,0.2805,0,1
0.5258,0.354525,0.9115,0.66875,0.7228,2719,9,0.0,0,1
0.4398,0.4472,0.7747,0.372,0.9103,2720,0,0.2882,0,1
0.5854,0.4847,0.7431,0.3431,0.9045,2721,0,0.2549,0,1
0.5172,0.5342,0.7693,0.4116,0.8622,2722,0,0.3166,0,1
0.4591,0.4724,0.769,0.3406,0.9203,2723,0,0.2619,0,1
0.5357,0.5191,0.7793,0.3604,0.8903,2724,0,0.2808,0,1
0.5187,0.5325,0.7312,0.419,0.8494,2725,0,0.3064,0,1
0.4212,0.5131,0.7185,0.3647,0.8407,2726,0,0.262,0,1
0.4851,0.4663,0.7542,0.3876,0.8721,2727,0,0.2923,0,1
0.4847,0.4836,0.8136,0.3631,0.8843,2728,12,0.2954,0,1
0.5203,0.449,0.8866,0.492,0.9071,2729,9,0.4362,0,1
0.5537,0.5409,0.8064,0.3575999999999999,0.8893,2730,0,0.0,0,1
0.4928,0.4782,0.7602,0.3591,0.8125,2731,0,0.273,0,1
0.5202,0.4713,0.7484,0.3352,0.9098,2732,0,0.2509,0,1
0.477775,0.4485,0.79435,0.32550000000000007,0.9127,2733,0,0.0,0,1
0.5111,0.5356,0.7355,0.3675,0.8706,2734,0,0.2703,0,1
0.55,0.5314,0.8254000000000001,0.44530000000000003,0.7626,2735,0,0.0,0,1
0.5435,0.5295,0.8515,0.466,0.9,2736,9,0.3968,0,1
0.4468,0.4194,0.8643,0.4778,0.8851,2737,9,0.413,0,1
0.48029999999999995,0.4602,0.9013,0.46430000000000005,0.9174,2738,9,0.0,0,1
0.4507,0.528,0.8511,0.4556,0.7577,2739,0,0.3878,0,1
0.4542,0.6601,0.8387,0.4606,0.8993,2740,9,0.3863,0,1
0.49440000000000006,0.5528,0.921,0.43700000000000006,0.8723,2741,12,0.0,0,1
0.5325,0.4808,0.8384,0.42900000000000005,0.8255,2742,0,0.0,0,1
0.4141,0.5482,0.7966,0.4799,0.8959,2743,9,0.3823,0,1
0.5791,0.5494,0.7449,0.3967,0.88,2744,9,0.2955,0,1
0.75015,0.7087,0.48219999999999996,0.5408999999999999,0.9401,2745,9,0.0,0,1
0.268525,0.31759999999999994,0.51335,0.6083,0.9397,2746,9,0.0,0,1
0.55975,0.5007,0.7696999999999998,0.4334,0.6651,2747,5,0.0,0,1
0.5224,0.495875,0.7816999999999998,0.35675,0.9045,2748,0,0.0,0,1
0.527,0.3532,0.26099999999999995,0.4184,0.9022,2749,12,0.0,0,1
0.5138,0.52115,0.27130000000000004,0.11330000000000007,0.9137,2750,12,0.0,0,1
0.488925,0.5343,0.90975,0.48239999999999994,0.8965,2752,9,0.0,0,1
0.4848,0.4904,0.8974,0.495,0.8608,2753,12,0.4442,0,1
0.4983000000000001,0.45594999999999997,0.9075,0.47569999999999996,0.3442,2754,11,0.0,0,1
0.48855000000000004,0.42752500000000004,0.8752,0.57915,0.2923,2755,11,0.0,0,1
0.5081,0.4833,0.876,0.4655,0.7361,2756,8,0.4078,0,1
0.5021,0.5346,0.9009,0.5089000000000001,0.7736,2757,12,0.0,0,1
0.5249,0.4457,0.8452,0.562,0.7676,2758,0,0.4751,0,1
0.493425,0.4978,0.9050499999999999,0.6255999999999999,0.1925,2759,0,0.0,0,1
0.4572,0.5614,0.844,0.5856,0.7894,2760,0,0.4942,0,1
0.5011,0.478,0.8196999999999999,0.34850000000000003,0.5194,2761,12,0.0,0,1
0.5405,0.53455,0.8151999999999999,0.3771999999999999,0.7868,2762,12,0.0,0,1
0.4943000000000001,0.5443,0.8181,0.3761999999999999,0.6864,2763,0,0.0,0,1
0.5329,0.4856,0.8191,0.3722,0.9029,2764,12,0.3049,0,1
0.517875,0.4839,0.84155,0.40680000000000005,0.5039,2765,12,0.0,0,1
0.535875,0.5264,0.8125500000000001,0.3738000000000001,0.6313,2766,12,0.0,0,1
0.4326,0.5763,0.7839,0.3331,0.7813,2767,8,0.2611,0,1
0.4871,0.519325,0.7962,0.39935,0.6036,2768,0,0.0,0,1
0.5366,0.4955,0.8109,0.4059,0.9146,2769,12,0.3291,0,1
0.46140000000000003,0.49577499999999997,0.8064,0.96245,0.8756,2770,8,0.0,0,1
0.448,0.5172,0.7473,0.3402,0.9078,2771,0,0.2542,0,1
0.517,0.5532,0.8784,0.4675,0.8282,2772,8,0.4107,0,1
0.5167,0.5079,0.8473,0.4339,0.9189,2773,9,0.3676,0,1
0.493,0.5163,0.8358,0.4414,0.8619,2774,9,0.3689,0,1
0.4818,0.5185,0.7913999999999999,0.37349999999999994,0.8571,2775,7,0.0,0,1
0.4859,0.535,0.8739,0.456,0.888,2776,8,0.3985,0,1
0.482,0.5069,0.8831,0.4828,0.9224,2777,9,0.4263,0,1
0.4718,0.7093,0.8382,0.4432,0.9128,2778,9,0.3715,0,1
0.4749,0.5564,0.8503000000000001,0.49089999999999995,0.8609,2779,0,0.0,0,1
0.4871,0.5493,0.8516,0.4965,0.8346,2780,0,0.4228,0,1
0.5495,0.4635,0.8074999999999999,0.5072999999999999,0.8408,2781,12,0.0,0,1
0.5059,0.5919,0.8576000000000001,0.48019999999999996,0.8584,2782,0,0.0,0,1
0.5048,0.4726,0.8661,0.4635,0.8176,2783,12,0.4014,0,1
0.48512500000000003,0.5442,0.8971499999999999,0.5044,0.8624,2784,0,0.0,0,1
0.4677,0.503025,0.8812,0.49405,0.5511,2785,12,0.0,0,1
0.49060000000000004,0.4418,0.9008,0.471,0.8292,2786,7,0.0,0,1
0.4475,0.611775,0.8222,0.50075,0.762,2787,0,0.0,0,1
0.4754999999999999,0.5038,0.8951,0.4885999999999999,0.8606,2788,7,0.0,0,1
0.5115,0.475,0.8588,0.4851,0.8596,2789,9,0.4166,0,1
0.481,0.41289999999999993,0.8707,0.49589999999999995,0.7159,2790,12,0.0,0,1
0.5207,0.6131,0.8762,0.6164,0.7794,2791,0,0.5401,0,1
0.508525,0.5354,0.8874500000000001,0.5078,0.7788,2792,0,0.0,0,1
0.4679,0.5648,0.8462000000000001,0.49550000000000005,0.8577,2793,0,0.0,0,1
0.4665,0.6388,0.8694,0.481,0.9273,2794,9,0.4182,0,1
0.4915,0.5939749999999999,0.8499,0.4443499999999999,0.7702,2795,7,0.0,0,1
0.4899,0.56625,0.8883999999999999,0.5136000000000001,0.8404,2796,12,0.0,0,1
0.4395,0.4895,0.5581,0.7419,0.811,2797,12,0.414,0,1
0.5141,0.521,0.4035,0.6413,0.8832,2798,8,0.2588,0,1
0.5103,0.5057,0.7908,0.4218,0.8655,2799,9,0.3336,0,1
0.516225,0.4789,0.8512500000000001,0.4638,0.8232,2800,12,0.0,0,1
0.5069,0.4718,0.8716000000000002,0.48449999999999993,0.7617,2801,12,0.0,0,1
0.45919999999999994,0.5134,0.7358,0.3158000000000001,0.9189,2802,0,0.0,0,1
0.5207,0.5043,0.7479,0.4014,0.8754,2803,0,0.3002,0,1
0.4230999999999999,0.5689,0.7335,0.34129999999999994,0.8403,2804,12,0.0,0,1
0.4516,0.4944,0.8024,0.4984,0.6278,2805,5,0.3999,0,1
0.4923,0.542,0.8818,0.4685,0.8345,2806,8,0.4131,0,1
0.4724,0.51,0.8432,0.4324,0.9268,2807,9,0.3646,0,1
0.4848,0.5319,0.8374,0.4476,0.8968,2808,9,0.3748,0,1
0.4456,0.5663,0.7994,0.4556,0.7516,2809,8,0.3642,0,1
0.51705,0.4948,0.9279999999999999,0.4670000000000001,0.9227,2810,9,0.0,0,1
0.4911,0.5214,0.8682000000000001,0.4321999999999999,0.6576,2811,12,0.0,0,1
0.47540000000000004,0.5799249999999999,0.8553,0.4709499999999999,0.8653,2812,0,0.0,0,1
0.5248,0.3713,0.8418,0.4562,0.9063,2813,9,0.384,0,1
0.5349,0.4948,0.8303,0.4227000000000001,0.8929,2814,0,0.0,0,1
0.484,0.4813,0.8344,0.4722,0.8102,2815,0,0.394,0,1
0.5389,0.5418,0.8422,0.4131,0.8753,2816,9,0.3479,0,1
0.4565,0.5506,0.8278,0.4071,0.8888,2817,9,0.337,0,1
0.5031,0.4986,0.9623999999999999,0.4466,0.8712,2818,7,0.0,0,1
0.54,0.5137,0.8923999999999999,0.45710000000000006,0.8344,2819,0,0.0,0,1
0.5104,0.5149,0.8664,0.4311,0.6133,2820,5,0.3735,0,1
0.5043,0.5161,0.3435000000000001,0.41690000000000005,0.8851,2821,0,0.0,0,1
0.5276,0.4573,0.242,0.3851,0.9232,2822,8,0.0932,0,1
0.5266,0.5011,0.2613,0.4008,0.9316,2823,8,0.1047,0,1
0.5325,0.519,0.2403,0.3808,0.8281,2824,8,0.0915,0,1
0.5695,0.5989,0.8268,0.5817,0.7935,2825,0,0.4809,0,1
0.5161,0.4684,0.9016,0.43889999999999996,0.5304,2826,12,0.0,0,1
0.5272,0.46219999999999994,0.8181,0.3711999999999999,0.8552,2827,0,0.0,0,1
0.4444,0.4825,0.7943,0.3292,0.8905,2828,0,0.2615,0,1
0.4705,0.5037,0.8245,0.3528,0.9019,2829,0,0.2909,0,1
0.5005,0.5181,0.8578000000000001,0.347,0.7105,2830,12,0.0,0,1
0.483125,0.5638,0.85745,0.3286,0.911,2831,0,0.0,0,1
0.4558,0.5059499999999999,0.8494999999999999,0.4515999999999999,0.8209,2832,0,0.0,0,1
0.5459,0.5102,0.7802,0.3156,0.9105,2833,0,0.2462,0,1
0.4797,0.4898,0.7825,0.3265,0.9018,2834,0,0.2554,0,1
0.5144,0.5106499999999999,0.8651,0.35739999999999994,0.8324,2835,0,0.0,0,1
0.53585,0.5085,0.8775999999999999,0.3602000000000001,0.7117,2836,0,0.0,0,1
0.5886,0.6178,0.7866,0.3943,0.7762,2837,9,0.3102,0,1
0.4956,0.62505,0.9744,0.706,0.8578,2838,8,0.0,0,1
0.4184,0.5205,0.7473,0.3325,0.9039,2839,0,0.2485,0,1
0.4636,0.5043,0.7748,0.381,0.8682,2840,0,0.2952,0,1
0.4517,0.5551,0.7586,0.3431,0.8804,2841,0,0.2603,0,1
0.5246,0.4946,0.7995999999999999,0.3154,0.9075,2842,0,0.0,0,1
0.5246,0.5282,0.7583,0.3316,0.837,2843,0,0.2514,0,1
0.4922,0.507,0.8023,0.3118,0.924,2844,0,0.2501,0,1
0.47830000000000006,0.5258,0.8955,0.4636000000000001,0.6047,2845,12,0.0,0,1
0.4386,0.5364,0.8486,0.4396,0.8266,2846,0,0.0,0,1
0.48884999999999995,0.494,0.9091999999999999,0.42589999999999995,0.8749,2847,12,0.0,0,1
0.5109,0.4724,0.8878,0.4311,0.4149,2848,12,0.3827,0,1
0.7244,0.3845,0.5406,0.7336,0.7038,2849,12,0.3966,0,1
0.3022,0.6407,0.5503,0.6715,0.8868,2850,12,0.3695,0,1
0.4861,0.5058,0.7107,0.278,0.9232,2851,9,0.1976,0,1
0.5208,0.4784,0.696,0.2864,0.8865,2852,9,0.1993,0,1
0.5239,0.5518,0.7062,0.2987,0.9152,2853,9,0.2109,0,1
0.5354,0.5924,0.7556,0.2973,0.9286,2854,9,0.2247,0,1
0.5005,0.5003,0.714,0.2957,0.9273,2855,9,0.2112,0,1
0.5382,0.5511,0.7169,0.2925,0.9227,2856,9,0.2097,0,1
0.5067,0.4883,0.7087,0.2925,0.9238,2857,9,0.2073,0,1
0.4928,0.5003,0.8628,0.3928,0.9133,2858,12,0.3389,0,1
0.5185,0.5295,0.8267,0.35810000000000003,0.8739,2859,0,0.0,0,1
0.5131,0.473,0.8386,0.4355,0.8332,2860,0,0.3652,0,1
0.5418,0.5215,0.8133999999999999,0.3348,0.7975,2861,0,0.0,0,1
0.4711,0.5278,0.787,0.3505,0.7558,2862,0,0.2759,0,1
0.5031,0.4567,0.8061,0.363,0.8797,2863,0,0.0,0,1
0.527,0.5715,0.813,0.3369,0.7669,2864,0,0.2739,0,1
0.4618,0.4606,0.8111999999999999,0.33420000000000005,0.8892,2865,0,0.0,0,1
0.4404,0.565,0.8178,0.363,0.8991,2866,0,0.2969,0,1
0.46429999999999993,0.5379,0.8432,0.3736999999999999,0.6519,2867,12,0.0,0,1
0.5255,0.44709999999999994,0.8217000000000001,0.35869999999999996,0.8977,2868,12,0.0,0,1
0.4976,0.416275,0.8756,0.44945,0.6884,2869,0,0.0,0,1
0.545,0.618125,0.7964,0.3838499999999999,0.794,2870,0,0.0,0,1
0.5074,0.4223,0.8522999999999998,0.34650000000000003,0.7169,2871,12,0.0,0,1
0.5311,0.390525,0.8357999999999999,0.36355000000000004,0.8395,2872,12,0.0,0,1
0.471375,0.4965,0.85395,0.35960000000000003,0.8981,2873,12,0.0,0,1
0.429,0.4818,0.7832,0.3739,0.8571,2874,0,0.2929,0,1
0.5522,0.4275,0.8184,0.33329999999999993,0.8888,2875,0,0.0,0,1
0.4654,0.5314,0.862,0.3306,0.8146,2876,0,0.0,0,1
0.4557,0.5738,0.8593,0.38809999999999995,0.791,2877,0,0.0,0,1
0.4849,0.4643,0.8882000000000001,0.3410000000000001,0.8685,2878,12,0.0,0,1
0.5432,0.5406,0.8145,0.34329999999999994,0.8703,2879,0,0.0,0,1
0.527725,0.5952,0.8560500000000001,0.3609,0.6177,2880,12,0.0,0,1
0.45720000000000005,0.4968,0.8552,0.3589,0.8582,2881,0,0.0,0,1
0.4728,0.4488,0.8338,0.3469,0.8994,2882,0,0.2892,0,1
0.48307500000000003,0.5184,0.8180499999999999,0.3338999999999999,0.891,2883,0,0.0,0,1
0.544975,0.4875999999999999,0.7821500000000001,0.34859999999999997,0.8709,2884,0,0.0,0,1
0.5176,0.41589999999999994,0.8331,0.35079999999999995,0.8563,2885,12,0.0,0,1
0.54945,0.590425,0.8025000000000001,0.33204999999999996,0.576,2886,12,0.0,0,1
0.45100000000000007,0.5459,0.8428,0.36949999999999994,0.8212,2887,0,0.0,0,1
0.5021,0.451,0.8256,0.366,0.8945,2888,0,0.3022,0,1
0.5684,0.4165,0.7824,0.33810000000000007,0.9049,2889,0,0.0,0,1
0.5284,0.4645,0.8787,0.36850000000000005,0.8963,2890,12,0.0,0,1
0.4958,0.4732,0.9082,0.4557,0.8006,2891,12,0.4138,0,1
0.4984,0.4764,0.9023,0.4397,0.7902,2892,12,0.3968,0,1
0.484225,0.60615,0.9292499999999999,0.7398000000000001,0.8637,2893,12,0.0,0,1
0.48930000000000007,0.5187,0.9076,0.4456,0.8727,2894,12,0.0,0,1
0.4513,0.5757,0.8419,0.47959999999999997,0.7944,2895,0,0.0,0,1
0.4738,0.6302,0.8672,0.5448,0.757,2896,0,0.4725,0,1
0.4756,0.6019,0.8624,0.4976,0.8328,2897,0,0.4292,0,1
0.5194,0.4853,0.7971,0.3544,0.8773,2898,0,0.2825,0,1
0.5355,0.46030000000000004,0.8146,0.37490000000000007,0.8725,2899,0,0.0,0,1
0.4745,0.452,0.8173,0.3619,0.878,2900,8,0.2958,0,1
0.5492,0.478,0.8185,0.3764,0.8952,2901,12,0.3081,0,1
0.4485,0.5365,0.7975999999999999,0.3407,0.5781,2902,0,0.0,0,1
0.4479,0.5577,0.7518,0.3702,0.6703,2903,5,0.2783,0,1
0.5438,0.6297,0.7811,0.4044,0.8189,2904,0,0.3159,0,1
0.4858,0.4923,0.8311,0.3421,0.913,2905,0,0.2843,0,1
0.55565,0.513925,0.7865,0.33345,0.9022,2906,0,0.0,0,1
0.4634,0.5039,0.8397,0.3471000000000001,0.4915,2907,12,0.0,0,1
0.47019999999999995,0.5193,0.8573,0.38870000000000005,0.7345,2908,12,0.0,0,1
0.4476,0.5118,0.8138,0.342,0.8877,2909,8,0.2783,0,1
0.5826,0.4665,0.7444,0.3465,0.8883,2910,0,0.258,0,1
0.4735,0.5738,0.7888,0.2878,0.7938,2911,8,0.227,0,1
0.46187500000000004,0.6317999999999999,0.8551500000000001,0.6946,0.8073,2912,8,0.0,0,1
0.5002,0.5147,0.9043000000000001,0.42389999999999994,0.8474,2913,12,0.0,0,1
0.4996,0.5175,0.8419,0.33919999999999995,0.8593,2914,0,0.0,0,1
0.45765,0.5165500000000001,0.8076000000000001,0.3731,0.8398,2915,0,0.0,0,1
0.4635,0.5332,0.8035999999999999,0.34800000000000003,0.8209,2916,0,0.0,0,1
0.5187,0.4204,0.8573,0.34579999999999994,0.8739,2917,8,0.0,0,1
0.548575,0.57375,0.8025500000000001,0.35599999999999987,0.8576,2918,0,0.0,0,1
0.4779,0.5145,0.8231,0.329,0.8638,2919,8,0.2708,0,1
0.4741,0.4721,0.7235,0.2901,0.8628,2920,9,0.2099,0,1
0.4895,0.56,0.7249,0.2952,0.9245,2921,9,0.214,0,1
0.5118,0.5035,0.7113,0.2892,0.925,2922,9,0.2057,0,1
0.44115,0.5278,0.832,0.29079999999999995,0.9202,2923,9,0.0,0,1
0.5438,0.5693,0.7363,0.304,0.8634,2924,9,0.2238,0,1
0.4965,0.5527,0.7226,0.2948,0.9326,2925,9,0.213,0,1
0.5100250000000001,0.61505,0.93075,0.7343,0.8977,2926,12,0.0,0,1
0.49502500000000005,0.600375,0.8995500000000001,0.74685,0.8943,2927,12,0.0,0,1
0.48277499999999995,0.42210000000000003,0.8967499999999999,0.7882,0.802,2928,5,0.0,0,1
0.4925,0.4979,0.7203,0.2937,0.9272,2929,9,0.2115,0,1
0.4826,0.4732,0.878,0.4485,0.789,2930,0,0.0,0,1
0.4957,0.5503,0.9,0.47809999999999997,0.8485,2931,0,0.0,0,1
0.5155,0.681,0.8981000000000001,0.5803,0.6652,2932,0,0.0,0,1
0.4972,0.5814,0.9057,0.4273,0.8622,2933,12,0.0,0,1
0.2845,0.6024,0.4366,0.7654,0.8601,2934,5,0.3342,0,1
0.3444,0.5357,0.503,0.8777,0.7445,2935,5,0.4415,0,1
0.3214,0.5081,0.5105,0.8951,0.6983,2936,5,0.457,0,1
0.3185,0.5328,0.498,0.8544,0.6599,2937,5,0.4255,0,1
0.49205,0.3708,0.9113,0.7041,0.7968,2938,5,0.0,0,1
0.5025,0.4891,0.8793,0.351,0.8971,2939,12,0.0,0,1
0.4717,0.5523,0.8435,0.3674,0.871,2940,8,0.3099,0,1
0.7219,0.4165,0.4198,0.7757,0.7994,2941,5,0.3256,0,1
0.3672,0.5008,0.5313,0.8889,0.8299,2942,5,0.4723,0,1
0.661,0.3862,0.4933,0.7182,0.6875,2943,5,0.3543,0,1
0.7751,0.3766,0.3222,0.6787,0.7952,2944,5,0.2187,0,1
0.6797,0.3909,0.4862,0.7394,0.7945,2945,5,0.3595,0,1
0.689,0.3616,0.4647,0.6733,0.8508,2946,5,0.3129,0,1
0.3047,0.5419,0.4472,0.8184,0.8063,2947,5,0.366,0,1
0.481,0.397,0.8896,0.7545,0.8475,2948,5,0.0,0,1
0.475075,0.64945,0.8446499999999999,0.6534,0.9059,2949,8,0.0,0,1
0.6961,0.3522,0.466,0.6601,0.8829,2950,5,0.3077,0,1
0.7676,0.423,0.3484,0.7535,0.8351,2951,5,0.2625,0,1
0.5245,0.53,0.8422,0.4363,0.8626,2952,9,0.3675,0,1
0.4717,0.5781,0.8395,0.4124,0.8476,2953,9,0.3462,0,1
0.49529999999999996,0.5241,0.895,0.45259999999999995,0.8993,2954,9,0.0,0,1
0.5207,0.5378,0.8435,0.4169,0.8978,2955,9,0.3516,0,1
0.4987,0.414725,0.8944,0.41795000000000004,0.8638,2956,0,0.0,0,1
0.4789,0.5845,0.8449,0.4137,0.9211,2957,9,0.3495,0,1
0.48819999999999997,0.39594999999999997,0.8929,0.7437999999999999,0.8821,2958,8,0.0,0,1
0.4965,0.5213,0.8034,0.3756,0.8732,2959,0,0.3017,0,1
0.5241,0.4633,0.8571,0.36130000000000007,0.6799,2960,0,0.0,0,1
0.5072,0.5215,0.8642,0.4266,0.8512,2961,12,0.3687,0,1
0.5712,0.4927,0.7791,0.3645,0.8846,2962,8,0.284,0,1
0.4598,0.6580999999999999,0.8174999999999999,0.6417,0.8836,2963,8,0.0,0,1
0.512,0.4937,0.8239,0.37,0.8932,2964,0,0.3048,0,1
0.4515,0.5452,0.5521,0.7643,0.8833,2966,8,0.422,0,1
0.4469,0.4987,0.5706,0.7868,0.8952,2967,8,0.449,0,1
0.5381,0.4775,0.5874,0.7053,0.7151,2968,9,0.4143,0,1
0.499,0.32375,0.9069,0.619,0.8482,2969,8,0.0,0,1
0.505775,0.32037499999999997,0.8854499999999998,0.60355,0.8042,2970,8,0.0,0,1
0.4416,0.6031,0.7541,0.3867,0.9067,2971,9,0.2916,0,1
0.450175,0.666175,0.75665,0.6088500000000001,0.8409,2972,0,0.0,0,1
0.5021,0.4947,0.8235999999999999,0.3706999999999999,0.8975,2973,12,0.0,0,1
0.5068,0.5161,0.7793,0.2875,0.8798,2974,8,0.2241,0,1
0.5725,0.4972,0.393,0.6056,0.9195,2975,8,0.238,0,1
0.5788,0.5533,0.5141,0.8336,0.8857,2976,0,0.4286,0,1
0.5737,0.5719,0.535,0.6358,0.8564,2977,0,0.3402,0,1
