ImageID,boxID_p,labelID_p,predTag_p,x_center_p,y_center_p,width_p,height_p,confidence,judge
2700,0,8,1,0.4877,0.4489,0.721,0.385,0.8678,same NG
2701,0,8,1,0.4827,0.4405,0.7403,0.3882,0.8635,same NG
2702,0,8,1,0.4464,0.4323,0.7469,0.4103,0.7328,same NG
2703,0,8,1,0.5192,0.4458,0.736,0.403,0.8746,same NG
2704,0,8,1,0.4512,0.4369,0.6982,0.3839,0.8254,same NG
2705,0,8,1,0.5422,0.4808,0.7238,0.3887,0.8702,same NG
2706,0,8,1,0.4489,0.4164,0.7463,0.3913,0.8357,same NG
2707,0,8,1,0.5306,0.4908,0.6977,0.3764,0.902,same NG
2708,0,8,1,0.525,0.4661,0.7306,0.3977,0.8768,same NG
2709,0,0,1,0.4463,0.4493,0.7679,0.3413,0.9076,same NG
2710,0,0,1,0.4805,0.4531,0.7784,0.3216,0.9125,same NG
2711,0,0,1,0.507,0.4866,0.7336,0.3344,0.8326,same NG
2712,0,12,1,0.4891,0.4654,0.8425,0.3465,0.8091,same NG
2712,1,0,1,0.4887,0.4654,0.8428,0.3463,0.1174,wrongkill
2713,0,12,1,0.524,0.4659,0.8245,0.3656,0.9216,same NG
2713,1,0,1,0.5244,0.4659,0.8354,0.3673,0.0049,wrongkill
2714,0,0,1,0.4565,0.5017,0.789,0.3683,0.9166,same NG
2715,0,0,1,0.4461,0.5417,0.7343,0.3347,0.9037,same NG
2716,0,0,1,0.4941,0.5009,0.7281,0.3255,0.8939,same NG
2717,0,0,1,0.4625,0.4695,0.7549,0.3896,0.9,same NG
2718,0,0,1,0.5295,0.4329,0.7822,0.3585,0.8657,same NG
2719,1,0,1,0.5803,0.4965,0.8025,0.3848,0.3573,same NG
2719,4,4,1,0.4344,0.1802,0.7235,0.3124,0.0016,wrongkill
2720,0,0,1,0.4398,0.4472,0.7747,0.372,0.9103,same NG
2721,0,0,1,0.5854,0.4847,0.7431,0.3431,0.9045,same NG
2722,0,0,1,0.5172,0.5342,0.7693,0.4116,0.8622,same NG
2723,0,0,1,0.4591,0.4724,0.769,0.3406,0.9203,same NG
2724,0,0,1,0.5357,0.5191,0.7793,0.3604,0.8903,same NG
2725,0,0,1,0.5187,0.5325,0.7312,0.419,0.8494,same NG
2726,0,0,1,0.4212,0.5131,0.7185,0.3647,0.8407,same NG
2727,0,0,1,0.4851,0.4663,0.7542,0.3876,0.8721,same NG
2728,0,12,1,0.4847,0.4836,0.8136,0.3631,0.8843,same NG
2730,0,0,1,0.5537,0.5408,0.8043,0.3561,0.8893,same NG
2730,1,12,1,0.5537,0.5409,0.8064,0.3576,0.0168,wrongkill
2731,0,0,1,0.4928,0.4782,0.7602,0.3591,0.8125,same NG
2732,0,0,1,0.5202,0.4713,0.7484,0.3352,0.9098,same NG
2733,0,0,1,0.4678,0.4473,0.7744,0.3169,0.9127,same NG
2733,1,7,1,0.4806,0.4485,0.7887,0.3255,0.0013,wrongkill
2734,0,0,1,0.5111,0.5356,0.7355,0.3675,0.8706,same NG
2735,0,0,1,0.55,0.5314,0.8254,0.4453,0.7626,same NG
2735,1,12,1,0.55,0.5314,0.8254,0.4453,0.0491,wrongkill
2739,0,0,1,0.4507,0.528,0.8511,0.4556,0.7577,same NG
2741,0,12,1,0.495,0.5528,0.9191,0.4367,0.8723,same NG
2741,1,0,1,0.4944,0.5528,0.921,0.437,0.0103,wrongkill
2742,0,0,1,0.5325,0.4808,0.8384,0.429,0.8255,same NG
2742,1,7,1,0.5328,0.481,0.8313,0.4252,0.0022,wrongkill
2745,22,7,1,0.5883,0.5087,0.125,0.1268,0.0011,overkill
2747,0,5,1,0.566,0.5007,0.7572,0.4334,0.6651,same NG
2747,2,7,1,0.5587,0.5021,0.7676,0.4213,0.0013,wrongkill
2747,3,0,1,0.5587,0.5021,0.7676,0.4213,0.0012,wrongkill
2748,0,0,1,0.5224,0.4968,0.7817,0.3549,0.9045,same NG
2748,1,12,1,0.5171,0.4957,0.763,0.3564,0.0017,wrongkill
2749,0,12,1,0.527,0.5045,0.261,0.1137,0.9022,same NG
2749,5,7,1,0.5282,0.5061,0.2479,0.1126,0.0015,wrongkill
2750,0,12,1,0.5138,0.5202,0.2713,0.1114,0.9137,same NG
2750,5,7,1,0.523,0.5218,0.2488,0.112,0.0013,wrongkill
2753,0,12,1,0.4848,0.4904,0.8974,0.495,0.8608,same NG
2754,0,11,1,0.3425,0.4624,0.5959,0.4628,0.3442,same NG
2754,2,0,1,0.5167,0.4544,0.8707,0.4726,0.0051,wrongkill
2754,3,2,1,0.3425,0.4624,0.5959,0.4628,0.0033,wrongkill
2755,0,11,1,0.3081,0.414,0.5143,0.5521,0.2923,same NG
2755,2,0,1,0.4988,0.4561,0.8547,0.522,0.011,wrongkill
2755,3,2,1,0.3081,0.414,0.5143,0.5521,0.0023,wrongkill
2756,0,8,1,0.5081,0.4833,0.876,0.4655,0.7361,same NG
2757,0,12,1,0.5021,0.5346,0.9009,0.5089,0.7736,same NG
2757,1,0,1,0.5021,0.5346,0.9009,0.5089,0.0013,wrongkill
2758,0,0,1,0.5249,0.4457,0.8452,0.562,0.7676,same NG
2759,0,0,1,0.4853,0.5035,0.8888,0.5438,0.1925,same NG
2759,1,12,1,0.5104,0.4978,0.8711,0.6256,0.0048,wrongkill
2760,0,0,1,0.4572,0.5614,0.844,0.5856,0.7894,same NG
2761,0,12,1,0.5051,0.477,0.8117,0.3465,0.5194,same NG
2761,1,0,1,0.5007,0.4796,0.8189,0.3453,0.3393,wrongkill
2762,0,12,1,0.541,0.5355,0.8083,0.3753,0.7868,same NG
2762,1,0,1,0.5405,0.5319,0.8152,0.3719,0.1176,wrongkill
2763,0,0,1,0.4928,0.5416,0.803,0.3691,0.6864,wrongkill
2763,1,12,1,0.4943,0.5443,0.8181,0.3762,0.2773,same NG
2763,3,7,1,0.4926,0.5417,0.8094,0.3703,0.0011,wrongkill
2764,0,12,1,0.5329,0.4856,0.8191,0.3722,0.9029,same NG
2765,0,12,1,0.5182,0.4839,0.8409,0.4068,0.5039,same NG
2765,1,0,1,0.5178,0.4841,0.8414,0.4059,0.3794,wrongkill
2766,0,12,1,0.5355,0.5247,0.8118,0.3687,0.6313,same NG
2766,1,0,1,0.5363,0.5264,0.8117,0.3738,0.3072,wrongkill
2767,0,8,1,0.4326,0.5763,0.7839,0.3331,0.7813,same NG
2768,0,0,1,0.4879,0.5143,0.7918,0.3893,0.6036,same NG
2768,1,7,1,0.4871,0.5213,0.7962,0.3954,0.2406,wrongkill
2769,0,12,1,0.5366,0.4955,0.8109,0.4059,0.9146,same NG
2770,0,8,1,0.4893,0.5104,0.7506,0.3282,0.8756,same NG
2770,1,8,1,0.425,0.8499,0.7336,0.2542,0.8465,same NG
2770,2,8,1,0.4417,0.1349,0.7222,0.2407,0.8219,same NG
2771,0,0,1,0.448,0.5172,0.7473,0.3402,0.9078,same NG
2772,0,8,1,0.517,0.5532,0.8784,0.4675,0.8282,same NG
2775,0,7,1,0.4823,0.5183,0.7863,0.3714,0.8571,same NG
2775,1,0,1,0.4807,0.5184,0.7777,0.3688,0.02,wrongkill
2775,6,12,1,0.4818,0.5185,0.7914,0.3735,0.001,wrongkill
2776,0,8,1,0.4859,0.535,0.8739,0.456,0.888,same NG
2779,0,0,1,0.4749,0.5564,0.8503,0.4909,0.8609,same NG
2779,1,12,1,0.4735,0.5619,0.8395,0.4773,0.0028,wrongkill
2780,0,0,1,0.4871,0.5493,0.8516,0.4965,0.8346,same NG
2781,0,12,1,0.5469,0.4635,0.8023,0.5073,0.8408,same NG
2781,1,0,1,0.5534,0.4634,0.7997,0.4915,0.002,wrongkill
2782,0,0,1,0.5059,0.5919,0.8576,0.4802,0.8584,same NG
2782,1,7,1,0.5066,0.5922,0.8511,0.4756,0.0018,wrongkill
2783,0,12,1,0.5048,0.4726,0.8661,0.4635,0.8176,same NG
2784,0,0,1,0.4838,0.5423,0.8945,0.4907,0.8624,same NG
2784,1,12,1,0.4886,0.5442,0.8902,0.5044,0.0048,wrongkill
2784,2,7,1,0.4838,0.5423,0.8945,0.4907,0.0011,wrongkill
2785,0,12,1,0.4677,0.5031,0.8812,0.4939,0.5511,wrongkill
2785,1,0,1,0.4679,0.5029,0.8797,0.4938,0.3474,same NG
2786,0,7,1,0.4906,0.4418,0.9008,0.471,0.8292,same NG
2786,1,0,1,0.4906,0.4418,0.9008,0.471,0.0116,wrongkill
2787,0,0,1,0.4441,0.6083,0.813,0.4938,0.762,same NG
2787,1,12,1,0.4475,0.6193,0.8222,0.4857,0.0088,wrongkill
2788,0,7,1,0.4755,0.5038,0.8951,0.4879,0.8606,same NG
2788,1,0,1,0.4754,0.5038,0.8949,0.4886,0.0326,wrongkill
2788,4,12,1,0.4755,0.5038,0.8951,0.4879,0.0014,wrongkill
2790,0,12,1,0.481,0.4129,0.8707,0.4959,0.7159,wrongkill
2790,1,0,1,0.481,0.4129,0.8707,0.4959,0.1374,same NG
2791,0,0,1,0.5207,0.6131,0.8762,0.6164,0.7794,same NG
2792,0,0,1,0.5164,0.5338,0.8717,0.5046,0.7788,same NG
2792,1,12,1,0.5085,0.5382,0.8874,0.5022,0.0035,wrongkill
2793,0,0,1,0.4679,0.5648,0.8462,0.4955,0.8577,same NG
2793,1,7,1,0.4678,0.5644,0.8413,0.4824,0.0013,wrongkill
2795,0,7,1,0.4912,0.5927,0.8493,0.4418,0.7702,wrongkill
2795,1,0,1,0.4921,0.5941,0.8487,0.4441,0.1631,same NG
2796,0,12,1,0.4899,0.5622,0.8884,0.5055,0.8404,same NG
2796,1,0,1,0.4883,0.5696,0.8802,0.5069,0.0178,wrongkill
2797,0,12,1,0.4395,0.4895,0.5581,0.7419,0.811,same NG
2798,0,8,1,0.5141,0.521,0.4035,0.6413,0.8832,same NG
2800,0,12,1,0.5159,0.4815,0.8506,0.4494,0.8232,same NG
2800,1,0,1,0.5178,0.4789,0.8481,0.4638,0.0335,wrongkill
2801,0,12,1,0.5069,0.4718,0.8716,0.4845,0.7617,same NG
2801,1,0,1,0.5069,0.4718,0.8716,0.4845,0.0056,wrongkill
2802,0,0,1,0.4592,0.5134,0.7358,0.3146,0.9189,same NG
2802,1,7,1,0.4589,0.5134,0.7326,0.3158,0.0011,wrongkill
2803,0,0,1,0.5207,0.5043,0.7479,0.4014,0.8754,same NG
2804,0,12,1,0.4231,0.5689,0.7335,0.3413,0.8403,same NG
2804,1,0,1,0.4231,0.5689,0.7335,0.3413,0.0203,wrongkill
2805,0,5,1,0.4516,0.4944,0.8024,0.4984,0.6278,same NG
2806,0,8,1,0.4923,0.542,0.8818,0.4685,0.8345,same NG
2809,0,8,1,0.4456,0.5663,0.7994,0.4556,0.7516,same NG
2811,0,12,1,0.4927,0.5235,0.8636,0.4263,0.6576,wrongkill
2811,1,0,1,0.4911,0.5214,0.8682,0.4322,0.1735,same NG
2812,0,0,1,0.4758,0.581,0.8545,0.4688,0.8653,same NG
2812,1,7,1,0.4738,0.5778,0.8521,0.4667,0.0015,wrongkill
2814,0,0,1,0.5346,0.4948,0.8278,0.4227,0.8929,same NG
2814,1,7,1,0.5349,0.4951,0.8303,0.4196,0.0014,wrongkill
2815,0,0,1,0.484,0.4813,0.8344,0.4722,0.8102,same NG
2818,0,7,1,0.5031,0.4986,0.9624,0.4466,0.8712,same NG
2818,1,0,1,0.5031,0.4986,0.9624,0.4466,0.0166,wrongkill
2818,2,12,1,0.5031,0.4986,0.9624,0.4466,0.0017,wrongkill
2819,0,0,1,0.5461,0.5147,0.8669,0.4513,0.8344,same NG
2819,2,7,1,0.54,0.5137,0.8924,0.4571,0.0013,wrongkill
2819,3,12,1,0.5469,0.5149,0.866,0.4474,0.0011,wrongkill
2820,0,5,1,0.5104,0.5149,0.8664,0.4311,0.6133,same NG
2821,0,0,1,0.5032,0.5174,0.3363,0.4143,0.8851,same NG
2821,1,7,1,0.5043,0.515,0.3435,0.4147,0.136,wrongkill
2822,0,8,1,0.5276,0.4573,0.242,0.3851,0.9232,same NG
2823,0,8,1,0.5266,0.5011,0.2613,0.4008,0.9316,same NG
2824,0,8,1,0.5325,0.519,0.2403,0.3808,0.8281,same NG
2825,0,0,1,0.5695,0.5989,0.8268,0.5817,0.7935,same NG
2826,0,12,1,0.5161,0.4684,0.9016,0.4389,0.5304,wrongkill
2826,1,0,1,0.5161,0.4684,0.9016,0.4389,0.3297,same NG
2827,0,0,1,0.5235,0.4628,0.8107,0.3652,0.8552,same NG
2827,1,12,1,0.5274,0.4622,0.8177,0.3712,0.0014,wrongkill
2828,0,0,1,0.4444,0.4825,0.7943,0.3292,0.8905,same NG
2829,0,0,1,0.4705,0.5037,0.8245,0.3528,0.9019,same NG
2830,0,12,1,0.4983,0.5179,0.8466,0.3434,0.7105,same NG
2830,1,0,1,0.5005,0.5181,0.8578,0.347,0.2534,wrongkill
2831,0,0,1,0.481,0.5638,0.8532,0.3286,0.911,same NG
2831,1,12,1,0.4862,0.564,0.8513,0.3281,0.0057,wrongkill
2832,0,0,1,0.451,0.5075,0.8271,0.4485,0.8209,same NG
2832,1,12,1,0.4558,0.5048,0.8495,0.4493,0.0672,wrongkill
2833,0,0,1,0.5459,0.5102,0.7802,0.3156,0.9105,same NG
2834,0,0,1,0.4797,0.4898,0.7825,0.3265,0.9018,same NG
2835,0,0,1,0.5146,0.51,0.8553,0.3544,0.8324,same NG
2835,1,12,1,0.5156,0.5125,0.8577,0.3537,0.1454,wrongkill
2835,5,7,1,0.5144,0.51,0.8651,0.3561,0.001,wrongkill
2836,0,0,1,0.5387,0.5085,0.8719,0.3602,0.7117,wrongkill
2836,1,12,1,0.535,0.5091,0.8759,0.3559,0.1134,same NG
2838,0,8,1,0.4956,0.4708,0.9744,0.3975,0.8578,same NG
2838,1,8,1,0.5108,0.844,0.9359,0.2681,0.7338,same NG
2839,0,0,1,0.4184,0.5205,0.7473,0.3325,0.9039,same NG
2840,0,0,1,0.4636,0.5043,0.7748,0.381,0.8682,same NG
2841,0,0,1,0.4517,0.5551,0.7586,0.3431,0.8804,same NG
2842,0,0,1,0.5217,0.4934,0.7938,0.3102,0.9075,same NG
2842,1,7,1,0.5275,0.4946,0.7938,0.3154,0.0014,wrongkill
2843,0,0,1,0.5246,0.5282,0.7583,0.3316,0.837,same NG
2844,0,0,1,0.4922,0.507,0.8023,0.3118,0.924,same NG
2845,0,12,1,0.4783,0.5225,0.8955,0.457,0.6047,wrongkill
2845,1,0,1,0.4777,0.5292,0.8935,0.4568,0.1675,same NG
2846,0,0,1,0.4386,0.5364,0.8486,0.4396,0.8266,same NG
2846,1,12,1,0.4384,0.537,0.8444,0.4341,0.0011,wrongkill
2847,0,12,1,0.4883,0.494,0.9081,0.4259,0.8749,wrongkill
2847,1,0,1,0.4896,0.4893,0.9077,0.4148,0.0318,same NG
2848,0,12,1,0.5109,0.4724,0.8878,0.4311,0.4149,same NG
2849,0,12,1,0.7244,0.3845,0.5406,0.7336,0.7038,same NG
2850,0,12,1,0.3022,0.6407,0.5503,0.6715,0.8868,same NG
2858,0,12,1,0.4928,0.5003,0.8628,0.3928,0.9133,same NG
2859,0,0,1,0.5185,0.5295,0.8267,0.3557,0.8739,same NG
2859,1,12,1,0.5185,0.5295,0.8259,0.3581,0.0053,wrongkill
2860,0,0,1,0.5131,0.473,0.8386,0.4355,0.8332,same NG
2861,0,0,1,0.5418,0.5215,0.8134,0.3348,0.7975,same NG
2861,1,12,1,0.5418,0.5215,0.8134,0.3348,0.009,wrongkill
2862,0,0,1,0.4711,0.5278,0.787,0.3505,0.7558,same NG
2863,0,0,1,0.5031,0.4567,0.8061,0.363,0.8797,same NG
2863,1,12,1,0.5031,0.4567,0.8061,0.363,0.0013,wrongkill
2864,0,0,1,0.527,0.5715,0.813,0.3369,0.7669,same NG
2865,0,0,1,0.4618,0.4606,0.8112,0.3342,0.8892,same NG
2865,1,12,1,0.4618,0.4606,0.8112,0.3342,0.004,wrongkill
2865,2,7,1,0.4618,0.4606,0.8112,0.3342,0.001,wrongkill
2866,0,0,1,0.4404,0.565,0.8178,0.363,0.8991,same NG
2867,0,12,1,0.4647,0.5379,0.8375,0.3737,0.6519,same NG
2867,1,0,1,0.4643,0.5381,0.8432,0.3732,0.1831,wrongkill
2868,0,12,1,0.5256,0.4471,0.8157,0.3571,0.8977,same NG
2868,1,0,1,0.5255,0.4471,0.8217,0.3587,0.005,wrongkill
2869,0,0,1,0.4987,0.4157,0.8675,0.4483,0.6884,same NG
2869,1,12,1,0.4976,0.4203,0.8756,0.4414,0.325,wrongkill
2870,0,0,1,0.5453,0.6147,0.7943,0.377,0.794,same NG
2870,1,12,1,0.545,0.6224,0.7964,0.3753,0.0024,wrongkill
2871,0,12,1,0.5075,0.4222,0.8384,0.3444,0.7169,same NG
2871,1,0,1,0.5074,0.4223,0.8523,0.3465,0.2056,wrongkill
2872,0,12,1,0.5335,0.3899,0.831,0.3623,0.8395,same NG
2872,1,0,1,0.5289,0.3921,0.8314,0.3604,0.0359,wrongkill
2873,0,12,1,0.4725,0.4965,0.8517,0.3596,0.8981,same NG
2873,1,0,1,0.4684,0.4996,0.848,0.3534,0.007,wrongkill
2874,0,0,1,0.429,0.4818,0.7832,0.3739,0.8571,same NG
2875,0,0,1,0.5516,0.4276,0.8158,0.3309,0.8888,same NG
2875,1,12,1,0.5522,0.4275,0.8184,0.3333,0.002,wrongkill
2876,0,0,1,0.4655,0.5338,0.8522,0.3253,0.8146,same NG
2876,1,12,1,0.4654,0.5314,0.862,0.3306,0.0797,wrongkill
2876,4,7,1,0.4654,0.5314,0.862,0.3306,0.001,wrongkill
2877,0,0,1,0.4565,0.5764,0.8517,0.3806,0.791,same NG
2877,1,12,1,0.4557,0.5738,0.8593,0.3881,0.0031,wrongkill
2878,0,12,1,0.4845,0.4642,0.8782,0.3393,0.8685,same NG
2878,1,0,1,0.4849,0.4643,0.8882,0.341,0.0417,wrongkill
2879,0,0,1,0.5432,0.5406,0.8145,0.3415,0.8703,same NG
2879,1,12,1,0.5437,0.5406,0.8131,0.3433,0.0418,wrongkill
2880,0,12,1,0.529,0.5934,0.8535,0.3533,0.6177,same NG
2880,1,0,1,0.5243,0.5952,0.8492,0.3609,0.3728,wrongkill
2880,4,7,1,0.5243,0.5952,0.8492,0.3609,0.001,wrongkill
2881,0,0,1,0.4541,0.4978,0.8356,0.3533,0.8582,same NG
2881,1,7,1,0.4572,0.4968,0.8552,0.3589,0.0051,wrongkill
2882,0,0,1,0.4728,0.4488,0.8338,0.3469,0.8994,same NG
2883,0,0,1,0.4823,0.5184,0.8165,0.3339,0.891,same NG
2883,1,12,1,0.4833,0.5189,0.8176,0.3327,0.0056,wrongkill
2883,2,7,1,0.4823,0.5184,0.8165,0.3339,0.0011,wrongkill
2884,0,0,1,0.5452,0.4876,0.7817,0.3486,0.8709,same NG
2884,1,12,1,0.5414,0.4893,0.775,0.3446,0.0025,wrongkill
2885,0,12,1,0.5178,0.4157,0.822,0.3489,0.8563,wrongkill
2885,1,0,1,0.5176,0.4159,0.8331,0.3508,0.0609,same NG
2886,0,12,1,0.5499,0.5895,0.8016,0.3302,0.576,wrongkill
2886,1,0,1,0.5482,0.5921,0.8,0.3287,0.3796,same NG
2886,4,7,1,0.5499,0.5895,0.8016,0.3302,0.001,wrongkill
2887,0,0,1,0.4495,0.5488,0.8366,0.359,0.8212,wrongkill
2887,1,12,1,0.4536,0.5459,0.8376,0.3695,0.1438,same NG
2887,4,7,1,0.4495,0.5489,0.8398,0.3605,0.001,wrongkill
2888,0,0,1,0.5021,0.451,0.8256,0.366,0.8945,same NG
2889,0,0,1,0.5684,0.4165,0.7824,0.3381,0.9049,same NG
2889,1,12,1,0.5684,0.4165,0.7824,0.3381,0.0047,wrongkill
2890,0,12,1,0.5286,0.4644,0.871,0.3671,0.8963,same NG
2890,1,0,1,0.5284,0.4645,0.8787,0.3685,0.0016,wrongkill
2891,0,12,1,0.4958,0.4732,0.9082,0.4557,0.8006,same NG
2892,0,12,1,0.4984,0.4764,0.9023,0.4397,0.7902,same NG
2893,0,12,1,0.483,0.4579,0.9268,0.4433,0.8637,same NG
2893,1,12,1,0.4911,0.8263,0.9155,0.2995,0.7851,same NG
2894,0,12,1,0.4893,0.5187,0.9076,0.4456,0.8727,same NG
2894,1,0,1,0.4893,0.5187,0.9076,0.4456,0.0046,wrongkill
2895,0,0,1,0.4538,0.5808,0.8369,0.4694,0.7944,same NG
2895,1,12,1,0.4508,0.5722,0.8409,0.4726,0.002,wrongkill
2896,0,0,1,0.4738,0.6302,0.8672,0.5448,0.757,same NG
2897,0,0,1,0.4756,0.6019,0.8624,0.4976,0.8328,same NG
2898,0,0,1,0.5194,0.4853,0.7971,0.3544,0.8773,same NG
2899,0,0,1,0.5355,0.4602,0.8146,0.3733,0.8725,wrongkill
2899,1,12,1,0.536,0.4603,0.8133,0.3749,0.0298,same NG
2900,0,8,1,0.4745,0.452,0.8173,0.3619,0.878,same NG
2901,0,12,1,0.5492,0.478,0.8185,0.3764,0.8952,wrongkill
2902,0,0,1,0.4485,0.5365,0.7976,0.3407,0.5781,same NG
2902,1,12,1,0.4485,0.5365,0.7976,0.3407,0.3774,wrongkill
2902,5,7,1,0.4485,0.5365,0.7976,0.3407,0.001,wrongkill
2903,0,5,1,0.4479,0.5577,0.7518,0.3702,0.6703,same NG
2904,0,0,1,0.5438,0.6297,0.7811,0.4044,0.8189,same NG
2905,0,0,1,0.4858,0.4923,0.8311,0.3421,0.913,same NG
2906,0,0,1,0.5569,0.5133,0.784,0.3322,0.9022,same NG
2906,1,12,1,0.5525,0.5146,0.7802,0.3321,0.0011,wrongkill
2907,0,12,1,0.4634,0.5035,0.8397,0.3463,0.4915,same NG
2907,1,0,1,0.4622,0.506,0.8268,0.3429,0.4356,wrongkill
2907,5,7,1,0.4622,0.506,0.8268,0.3429,0.001,wrongkill
2908,0,12,1,0.47,0.5193,0.8504,0.3886,0.7345,same NG
2908,1,0,1,0.4702,0.5193,0.8573,0.3887,0.0044,wrongkill
2909,0,8,1,0.4476,0.5118,0.8138,0.342,0.8877,same NG
2910,0,0,1,0.5826,0.4665,0.7444,0.3465,0.8883,same NG
2911,0,8,1,0.4735,0.5738,0.7888,0.2878,0.7938,same NG
2912,0,8,1,0.4602,0.4708,0.8518,0.3726,0.8073,same NG
2912,1,8,1,0.4661,0.8407,0.8467,0.2768,0.6924,same NG
2913,0,12,1,0.5002,0.5147,0.9043,0.4239,0.8474,same NG
2913,1,0,1,0.5,0.5149,0.9013,0.4232,0.0535,wrongkill
2914,0,0,1,0.4997,0.5176,0.8362,0.337,0.8593,same NG
2914,1,12,1,0.4996,0.5175,0.8419,0.3392,0.0658,wrongkill
2914,5,7,1,0.4996,0.5175,0.8419,0.3392,0.0011,wrongkill
2915,0,0,1,0.4612,0.5107,0.8005,0.3614,0.8398,same NG
2915,1,12,1,0.4559,0.5167,0.8041,0.3728,0.0069,wrongkill
2916,0,0,1,0.4635,0.5332,0.8036,0.348,0.8209,same NG
2916,1,12,1,0.4635,0.5332,0.8036,0.348,0.0083,wrongkill
2917,0,8,1,0.5187,0.4204,0.8573,0.3458,0.8739,same NG
2917,1,0,1,0.5191,0.4205,0.8517,0.3436,0.001,wrongkill
2918,0,0,1,0.5475,0.5749,0.8004,0.3537,0.8576,wrongkill
2918,1,12,1,0.5489,0.5721,0.8019,0.3527,0.0129,same NG
2919,0,8,1,0.4779,0.5145,0.8231,0.329,0.8638,same NG
2926,0,12,1,0.5018,0.4597,0.9143,0.4236,0.8977,same NG
2926,1,12,1,0.5278,0.823,0.8952,0.3163,0.2407,same NG
2927,0,12,1,0.4932,0.4455,0.8959,0.4371,0.8943,same NG
2927,1,12,1,0.5027,0.8149,0.8842,0.3178,0.8772,same NG
2928,0,5,1,0.72,0.4221,0.4223,0.7882,0.802,same NG
2930,0,0,1,0.4826,0.4732,0.878,0.4485,0.789,same NG
2930,1,7,1,0.4832,0.4778,0.874,0.4388,0.0042,wrongkill
2931,0,0,1,0.4957,0.5503,0.9,0.4781,0.8485,same NG
2931,1,12,1,0.4983,0.559,0.8917,0.457,0.0014,wrongkill
2932,0,0,1,0.5155,0.681,0.8981,0.5803,0.6652,same NG
2932,1,12,1,0.5155,0.681,0.8981,0.5803,0.0043,wrongkill
2933,0,12,1,0.4954,0.5814,0.8973,0.422,0.8622,same NG
2933,1,0,1,0.4972,0.5814,0.9057,0.4273,0.0649,wrongkill
2934,0,5,1,0.2845,0.6024,0.4366,0.7654,0.8601,same NG
2935,0,5,1,0.3444,0.5357,0.503,0.8777,0.7445,same NG
2936,0,5,1,0.3214,0.5081,0.5105,0.8951,0.6983,same NG
2937,0,5,1,0.3185,0.5328,0.498,0.8544,0.6599,same NG
2938,0,5,1,0.7394,0.3708,0.4166,0.7041,0.7968,same NG
2939,0,12,1,0.5023,0.489,0.8682,0.3493,0.8971,wrongkill
2939,1,0,1,0.5025,0.4891,0.8793,0.351,0.0078,same NG
2940,0,8,1,0.4717,0.5523,0.8435,0.3674,0.871,same NG
2941,0,5,1,0.7219,0.4165,0.4198,0.7757,0.7994,same NG
2942,0,5,1,0.3672,0.5008,0.5313,0.8889,0.8299,same NG
2943,0,5,1,0.661,0.3862,0.4933,0.7182,0.6875,same NG
2944,0,5,1,0.7751,0.3766,0.3222,0.6787,0.7952,same NG
2945,0,5,1,0.6797,0.3909,0.4862,0.7394,0.7945,same NG
2946,0,5,1,0.689,0.3616,0.4647,0.6733,0.8508,same NG
2947,0,5,1,0.3047,0.5419,0.4472,0.8184,0.8063,same NG
2948,0,5,1,0.6938,0.397,0.464,0.7545,0.8475,same NG
2949,0,8,1,0.4802,0.4922,0.8344,0.3389,0.9059,same NG
2949,1,8,1,0.4379,0.8461,0.7703,0.2601,0.8495,same NG
2950,0,5,1,0.6961,0.3522,0.466,0.6601,0.8829,same NG
2951,0,5,1,0.7676,0.423,0.3484,0.7535,0.8351,same NG
2956,0,0,1,0.4987,0.4136,0.8944,0.4157,0.8638,wrongkill
2956,1,12,1,0.5002,0.4156,0.8879,0.4162,0.0494,same NG
2958,0,8,1,0.4882,0.5788,0.8929,0.3781,0.8821,same NG
2958,1,8,1,0.4727,0.1818,0.8263,0.3155,0.8489,same NG
2959,0,0,1,0.4965,0.5213,0.8034,0.3756,0.8732,same NG
2960,0,0,1,0.5243,0.4632,0.8535,0.3596,0.6799,same NG
2960,1,12,1,0.5269,0.4605,0.8469,0.3524,0.31,wrongkill
2960,5,7,1,0.5241,0.4633,0.8571,0.3613,0.0011,wrongkill
2961,0,12,1,0.5072,0.5215,0.8642,0.4266,0.8512,same NG
2962,0,8,1,0.5712,0.4927,0.7791,0.3645,0.8846,same NG
2963,0,8,1,0.4598,0.5094,0.8175,0.3443,0.8836,same NG
2963,1,8,1,0.4217,0.8658,0.7393,0.2263,0.7982,same NG
2964,0,0,1,0.512,0.4937,0.8239,0.37,0.8932,same NG
2966,0,8,1,0.4515,0.5452,0.5521,0.7643,0.8833,same NG
2967,0,8,1,0.4469,0.4987,0.5706,0.7868,0.8952,same NG
2969,0,8,1,0.5262,0.4405,0.8525,0.3855,0.8482,same NG
2969,1,8,1,0.4321,0.1479,0.7731,0.2673,0.6409,same NG
2970,0,8,1,0.5306,0.4379,0.8358,0.3685,0.8042,same NG
2970,1,8,1,0.4452,0.1398,0.7643,0.2424,0.6351,same NG
2972,0,0,1,0.4499,0.565,0.7561,0.4065,0.8409,same NG
2972,2,2,1,0.5757,0.7429,0.5056,0.4554,0.0022,wrongkill
2973,0,12,1,0.5019,0.4945,0.8204,0.3703,0.8975,same NG
2973,2,0,1,0.5021,0.4947,0.8236,0.3707,0.0014,wrongkill
