Unnamed: 0,x center,y center,width,height,confidence,ImageID,labelID,Area,boxID,Tag,Type,Signature,predTag,Train Comparison,Test Comparison
7922,0.4572,0.4968,0.8552,0.3589,0.0013,2881,5,0.3069,3,0,4,C,0,,1
7923,0.4728,0.4488,0.8338,0.3469,0.8994,2882,0,0.2892,0,1,6,C,1,1,
7924,0.4823,0.5184,0.8165,0.3339,0.891,2883,0,0.2726,0,1,6,C,1,,1
7925,0.4833,0.5189,0.8176,0.3327,0.0056,2883,12,0.272,1,1,5,C,1,1,
7926,0.4823,0.5184,0.8165,0.3339,0.0011,2883,7,0.2726,2,1,5,C,1,,1
7927,0.4823,0.5184,0.8165,0.3339,0.001,2883,9,0.2726,3,0,0,C,0,1,
7928,0.5452,0.4876,0.7817,0.3486,0.8709,2884,0,0.2725,0,1,6,C,1,1,
7929,0.5414,0.4893,0.775,0.3446,0.0025,2884,12,0.2671,1,1,5,C,1,1,
7930,0.5178,0.4157,0.822,0.3489,0.8563,2885,12,0.2868,0,1,5,C,1,,1
7931,0.5176,0.4159,0.8331,0.3508,0.0609,2885,0,0.2923,1,1,6,C,1,1,
7932,0.5176,0.4159,0.8331,0.3508,0.0012,2885,9,0.2923,2,0,0,C,0,1,
7933,0.5499,0.5895,0.8016,0.3302,0.576,2886,12,0.2647,0,1,5,C,1,1,
7934,0.5482,0.5921,0.8,0.3287,0.3796,2886,0,0.2629,1,1,6,C,1,1,
7935,0.5499,0.5895,0.8016,0.3302,0.0012,2886,9,0.2647,2,0,0,C,0,1,
7936,0.5499,0.5895,0.8016,0.3302,0.0011,2886,5,0.2647,3,0,4,C,0,1,
7937,0.5499,0.5895,0.8016,0.3302,0.001,2886,7,0.2647,4,1,5,C,1,1,
7938,0.4495,0.5488,0.8366,0.359,0.8212,2887,0,0.3003,0,1,5,C,1,1,
7939,0.4536,0.5459,0.8376,0.3695,0.1438,2887,12,0.3095,1,1,6,C,1,1,
7940,0.4495,0.5489,0.8398,0.3605,0.0013,2887,8,0.3028,2,0,4,C,0,,1
7941,0.4495,0.5489,0.8398,0.3605,0.001,2887,5,0.3028,3,0,4,C,0,1,
7942,0.4495,0.5489,0.8398,0.3605,0.001,2887,7,0.3028,4,0,4,C,1,0,
7943,0.5021,0.451,0.8256,0.366,0.8945,2888,0,0.3022,0,1,6,C,1,1,
7944,0.5684,0.4165,0.7824,0.3381,0.9049,2889,0,0.2645,0,1,6,C,1,1,
7945,0.5684,0.4165,0.7824,0.3381,0.0047,2889,12,0.2645,1,1,5,C,1,,1
7946,0.5286,0.4644,0.871,0.3671,0.8963,2890,12,0.3197,0,1,6,C,1,1,
7947,0.5284,0.4645,0.8787,0.3685,0.0016,2890,0,0.3238,1,1,5,C,1,,1
7948,0.5284,0.4645,0.8787,0.3685,0.0014,2890,9,0.3238,2,0,0,C,0,1,
7949,0.5284,0.4645,0.8787,0.3685,0.0012,2890,1,0.3238,3,0,4,C,0,,1
7950,0.4958,0.4732,0.9082,0.4557,0.8006,2891,12,0.4138,0,1,6,C,1,,1
7951,0.5294,0.8303,0.8728,0.3061,0.0669,2891,12,0.2672,1,0,2,C,0,1,
7952,0.4938,0.1359,0.9135,0.2454,0.0076,2891,12,0.2242,2,0,2,C,0,1,
7953,0.4971,0.473,0.9051,0.4503,0.0014,2891,1,0.4076,3,0,4,C,0,,1
7954,0.4971,0.473,0.9051,0.4503,0.0013,2891,9,0.4076,4,0,0,C,0,1,
7955,0.5294,0.8303,0.8728,0.3061,0.0012,2891,0,0.2672,5,0,2,C,0,1,
7956,0.4984,0.4764,0.9023,0.4397,0.7902,2892,12,0.3968,0,1,6,C,1,,1
7957,0.547,0.8345,0.8606,0.3002,0.1292,2892,12,0.2583,1,0,2,C,0,1,
7958,0.4666,0.1348,0.8775,0.2435,0.0177,2892,12,0.2137,2,0,2,C,0,,1
7959,0.4966,0.4804,0.9071,0.4373,0.0015,2892,1,0.3967,3,0,4,C,0,1,
7960,0.5469,0.8343,0.8653,0.3014,0.0015,2892,0,0.2608,4,0,2,C,0,,1
7961,0.4994,0.4763,0.9019,0.4348,0.0013,2892,9,0.3922,5,0,0,C,0,1,
7962,0.483,0.4579,0.9268,0.4433,0.8637,2893,12,0.4109,0,1,6,C,1,,1
7963,0.4911,0.8263,0.9155,0.2995,0.7851,2893,12,0.2742,1,1,6,C,1,,1
7964,0.4589,0.1292,0.8598,0.2288,0.1166,2893,12,0.1968,2,0,2,C,0,,1
7965,0.4834,0.4579,0.9153,0.4376,0.0019,2893,1,0.4005,3,0,4,C,0,1,
7966,0.4906,0.8265,0.9044,0.3015,0.0016,2893,1,0.2726,4,0,4,C,0,1,
7967,0.4893,0.5187,0.9076,0.4456,0.8727,2894,12,0.4044,0,1,6,C,1,1,
7968,0.4893,0.5187,0.9076,0.4456,0.0046,2894,0,0.4044,1,1,5,C,1,,1
7969,0.4538,0.5808,0.8369,0.4694,0.7944,2895,0,0.3928,0,1,6,C,1,,1
7970,0.4508,0.5722,0.8409,0.4726,0.002,2895,12,0.3974,1,1,5,C,1,,1
7971,0.4738,0.6302,0.8672,0.5448,0.757,2896,0,0.4725,0,1,6,C,1,1,
7972,0.4922,0.712,0.8724,0.4955,0.0066,2896,5,0.4323,1,0,4,C,0,1,
7973,0.2457,0.3647,0.4101,0.5891,0.0033,2896,8,0.2416,2,0,2,C,0,1,
7974,0.4756,0.6019,0.8624,0.4976,0.8328,2897,0,0.4292,0,1,6,C,1,1,
7975,0.302,0.7926,0.5094,0.3486,0.0066,2897,11,0.1776,1,0,2,C,0,1,
7976,0.2789,0.3473,0.4606,0.5932,0.0015,2897,8,0.2732,2,0,2,C,0,1,
7977,0.5194,0.4853,0.7971,0.3544,0.8773,2898,0,0.2825,0,1,6,C,1,1,
7978,0.5355,0.4602,0.8146,0.3733,0.8725,2899,0,0.3041,0,1,5,C,1,,1
7979,0.536,0.4603,0.8133,0.3749,0.0298,2899,12,0.3049,1,1,6,C,1,,1
7980,0.4745,0.452,0.8173,0.3619,0.878,2900,8,0.2958,0,1,6,C,1,1,
7981,0.5492,0.478,0.8185,0.3764,0.8952,2901,12,0.3081,0,1,5,C,1,1,
7982,0.5496,0.4783,0.8201,0.3767,0.0017,2901,1,0.3089,1,0,4,C,0,1,
7983,0.4485,0.5365,0.7976,0.3407,0.5781,2902,0,0.2717,0,1,6,C,1,1,
7984,0.4485,0.5365,0.7976,0.3407,0.3774,2902,12,0.2717,1,1,5,C,1,1,
7985,0.4485,0.5365,0.7976,0.3407,0.0012,2902,8,0.2717,2,0,4,C,0,,1
7986,0.4485,0.5365,0.7976,0.3407,0.0012,2902,5,0.2717,3,0,4,C,0,1,
7987,0.4493,0.5357,0.804,0.3448,0.0012,2902,9,0.2772,4,0,0,C,0,1,
7988,0.4485,0.5365,0.7976,0.3407,0.001,2902,7,0.2717,5,1,5,C,1,1,
7989,0.4479,0.5577,0.7518,0.3702,0.6703,2903,5,0.2783,0,1,6,C,1,1,
7990,0.4474,0.5578,0.7458,0.3707,0.0013,2903,9,0.2765,1,0,0,C,0,1,
7991,0.5438,0.6297,0.7811,0.4044,0.8189,2904,0,0.3159,0,1,6,C,1,1,
7992,0.4858,0.4923,0.8311,0.3421,0.913,2905,0,0.2843,0,1,6,C,1,1,
7993,0.5569,0.5133,0.784,0.3322,0.9022,2906,0,0.2605,0,1,6,C,1,1,
7994,0.5525,0.5146,0.7802,0.3321,0.0011,2906,12,0.2591,1,1,5,C,1,1,
7995,0.4634,0.5035,0.8397,0.3463,0.4915,2907,12,0.2908,0,1,6,C,1,,1
7996,0.4622,0.506,0.8268,0.3429,0.4356,2907,0,0.2835,1,1,5,C,1,1,
7997,0.4622,0.506,0.8268,0.3429,0.0012,2907,5,0.2835,2,0,4,C,0,,1
7998,0.4622,0.506,0.8268,0.3429,0.0011,2907,9,0.2835,3,0,0,C,0,1,
7999,0.4634,0.5035,0.8397,0.3463,0.0011,2907,8,0.2908,4,0,4,C,0,,1
8000,0.4622,0.506,0.8268,0.3429,0.001,2907,7,0.2835,5,0,4,C,1,0,
8001,0.47,0.5193,0.8504,0.3886,0.7345,2908,12,0.3305,0,1,6,C,1,1,
8002,0.4702,0.5193,0.8573,0.3887,0.0044,2908,0,0.3333,1,1,5,C,1,1,
8003,0.4652,0.5211,0.8423,0.3742,0.001,2908,9,0.3152,2,0,0,C,0,1,
8004,0.4476,0.5118,0.8138,0.342,0.8877,2909,8,0.2783,0,1,6,C,1,1,
8005,0.5826,0.4665,0.7444,0.3465,0.8883,2910,0,0.258,0,1,6,C,1,1,
8006,0.4735,0.5738,0.7888,0.2878,0.7938,2911,8,0.227,0,1,6,C,1,,1
8007,0.4602,0.4708,0.8518,0.3726,0.8073,2912,8,0.3174,0,1,6,C,1,1,
8008,0.4661,0.8407,0.8467,0.2768,0.6924,2912,8,0.2343,1,1,6,C,1,,1
8009,0.4226,0.1266,0.7657,0.2229,0.3963,2912,8,0.1707,2,0,2,C,0,,1
8010,0.5002,0.5147,0.9043,0.4239,0.8474,2913,12,0.3834,0,1,6,C,1,1,
8011,0.5,0.5149,0.9013,0.4232,0.0535,2913,0,0.3814,1,1,5,C,1,1,
8012,0.9284,0.514,0.0988,0.4496,0.0071,2913,0,0.0444,2,0,2,C,0,,1
8013,0.9284,0.514,0.0988,0.4496,0.004,2913,12,0.0444,3,0,2,C,0,1,
8014,0.5005,0.5149,0.9065,0.4206,0.001,2913,9,0.3812,4,0,0,C,0,1,
8015,0.4997,0.5176,0.8362,0.337,0.8593,2914,0,0.2818,0,1,6,C,1,1,
8016,0.4996,0.5175,0.8419,0.3392,0.0658,2914,12,0.2856,1,1,5,C,1,1,
8017,0.4996,0.5175,0.8419,0.3392,0.0015,2914,9,0.2856,2,0,0,C,0,,1
8018,0.4996,0.5175,0.8419,0.3392,0.0013,2914,8,0.2856,3,0,4,C,0,1,
8019,0.4996,0.5175,0.8419,0.3392,0.0012,2914,5,0.2856,4,0,4,C,0,1,
8020,0.4996,0.5175,0.8419,0.3392,0.0011,2914,7,0.2856,5,1,5,C,1,,1
8021,0.4612,0.5107,0.8005,0.3614,0.8398,2915,0,0.2893,0,1,6,C,1,1,
8022,0.4559,0.5167,0.8041,0.3728,0.0069,2915,12,0.2997,1,1,5,C,1,1,
8023,0.4635,0.5332,0.8036,0.348,0.8209,2916,0,0.2797,0,1,6,C,1,1,
8024,0.4635,0.5332,0.8036,0.348,0.0083,2916,12,0.2797,1,1,5,C,1,,1
8025,0.5187,0.4204,0.8573,0.3458,0.8739,2917,8,0.2964,0,1,6,C,1,1,
8026,0.5191,0.4205,0.8517,0.3436,0.001,2917,0,0.2927,1,0,4,C,1,0,
8027,0.5475,0.5749,0.8004,0.3537,0.8576,2918,0,0.2831,0,1,5,C,1,,1
8028,0.5489,0.5721,0.8019,0.3527,0.0129,2918,12,0.2829,1,1,6,C,1,1,
8029,0.5478,0.5749,0.7988,0.3561,0.001,2918,8,0.2845,2,0,4,C,0,,1
8030,0.5489,0.5721,0.8019,0.3527,0.001,2918,9,0.2829,3,0,0,C,0,1,
8031,0.4779,0.5145,0.8231,0.329,0.8638,2919,8,0.2708,0,1,6,C,1,1,
8032,0.9222,0.8217,0.0843,0.2846,0.0015,2919,8,0.024,1,0,2,C,0,,1
8033,0.4741,0.4721,0.7235,0.2901,0.8628,2920,9,0.2099,0,1,1,C,1,1,
8034,0.4895,0.56,0.7249,0.2952,0.9245,2921,9,0.214,0,1,1,C,1,1,
8035,0.5118,0.5035,0.7113,0.2892,0.925,2922,9,0.2057,0,1,1,C,1,1,
8036,0.494,0.5278,0.7263,0.2908,0.9202,2923,9,0.2112,0,1,1,C,1,1,
8037,0.5013,0.7879,0.8709,0.3648,0.0027,2923,0,0.3177,1,0,2,C,0,,1
8038,0.0435,0.5129,0.0367,0.2382,0.0013,2923,9,0.0087,2,1,1,C,1,1,
8039,0.5438,0.5693,0.7363,0.304,0.8634,2924,9,0.2238,0,1,1,C,1,1,
8040,0.4965,0.5527,0.7226,0.2948,0.9326,2925,9,0.213,0,1,1,C,1,1,
8041,0.5018,0.4597,0.9143,0.4236,0.8977,2926,12,0.3873,0,1,6,C,1,1,
8042,0.5278,0.823,0.8952,0.3163,0.2407,2926,12,0.2832,1,1,6,C,1,1,
8043,0.5022,0.4599,0.909,0.4217,0.0016,2926,1,0.3833,2,0,4,C,0,1,
8044,0.5204,0.8186,0.8999,0.3213,0.0013,2926,0,0.2892,3,1,5,C,0,0,
8045,0.5269,0.8229,0.8918,0.3186,0.0012,2926,9,0.2842,4,0,0,C,1,,0
8046,0.4932,0.4455,0.8959,0.4371,0.8943,2927,12,0.3916,0,1,6,C,1,,1
8047,0.5027,0.8149,0.8842,0.3178,0.8772,2927,12,0.281,1,1,6,C,1,1,
8048,0.4946,0.1404,0.9093,0.2356,0.0041,2927,12,0.2142,2,0,2,C,0,1,
8049,0.5016,0.8128,0.8938,0.3195,0.0022,2927,1,0.2855,3,0,4,C,0,1,
8050,0.4934,0.4458,0.8952,0.4314,0.0018,2927,1,0.3862,4,0,4,C,0,,1
8051,0.72,0.4221,0.4223,0.7882,0.802,2928,5,0.3329,0,1,6,C,1,1,
8052,0.0628,0.5117,0.0568,0.2829,0.0014,2928,9,0.0161,1,1,1,C,1,1,
8053,0.4925,0.4979,0.7203,0.2937,0.9272,2929,9,0.2115,0,1,1,C,1,1,
8054,0.4291,0.8084,0.7285,0.3033,0.0061,2929,11,0.2209,1,0,2,C,0,1,
8055,0.4826,0.4732,0.878,0.4485,0.789,2930,0,0.3938,0,1,6,C,1,1,
8056,0.4832,0.4778,0.874,0.4388,0.0042,2930,7,0.3835,1,1,5,C,1,1,
8057,0.4832,0.4778,0.874,0.4388,0.0011,2930,9,0.3835,2,0,0,C,0,1,
8058,0.4957,0.5503,0.9,0.4781,0.8485,2931,0,0.4303,0,1,6,C,1,1,
8059,0.4983,0.559,0.8917,0.457,0.0014,2931,12,0.4075,1,1,5,C,1,1,
8060,0.5155,0.681,0.8981,0.5803,0.6652,2932,0,0.5212,0,1,6,C,1,1,
8061,0.5155,0.681,0.8981,0.5803,0.0043,2932,12,0.5212,1,1,5,C,1,1,
8062,0.2628,0.3479,0.4391,0.6286,0.003,2932,8,0.276,2,0,2,C,0,,1
8063,0.4954,0.5814,0.8973,0.422,0.8622,2933,12,0.3787,0,1,6,C,1,1,
8064,0.4972,0.5814,0.9057,0.4273,0.0649,2933,0,0.387,1,1,5,C,1,1,
8065,0.4974,0.5813,0.9027,0.4211,0.001,2933,9,0.3801,2,0,0,C,0,1,
8066,0.2845,0.6024,0.4366,0.7654,0.8601,2934,5,0.3342,0,1,6,C,1,1,
8067,0.3444,0.5357,0.503,0.8777,0.7445,2935,5,0.4415,0,1,6,C,1,1,
8068,0.8076,0.4462,0.2862,0.4801,0.0014,2935,5,0.1374,1,0,2,C,0,,1
8069,0.3214,0.5081,0.5105,0.8951,0.6983,2936,5,0.457,0,1,6,C,1,1,
8070,0.3185,0.5328,0.498,0.8544,0.6599,2937,5,0.4255,0,1,6,C,1,1,
8071,0.7394,0.3708,0.4166,0.7041,0.7968,2938,5,0.2933,0,1,6,C,1,,1
8072,0.0731,0.4663,0.0734,0.2889,0.0017,2938,9,0.0212,1,1,1,C,1,1,
8073,0.5023,0.489,0.8682,0.3493,0.8971,2939,12,0.3032,0,1,5,C,1,,1
8074,0.5025,0.4891,0.8793,0.351,0.0078,2939,0,0.3086,1,1,6,C,1,1,
8075,0.7568,0.6621,0.397,0.5783,0.0017,2939,8,0.2296,2,0,2,C,0,1,
8076,0.4717,0.5523,0.8435,0.3674,0.871,2940,8,0.3099,0,1,6,C,1,1,
8077,0.5063,0.1755,0.8774,0.297,0.0473,2940,8,0.2606,1,0,2,C,0,,1
8078,0.4368,0.8639,0.7819,0.2205,0.0033,2940,8,0.1724,2,1,6,C,0,0,
8079,0.0979,0.3682,0.1266,0.6241,0.0011,2940,8,0.079,3,0,2,C,0,,1
8080,0.7219,0.4165,0.4198,0.7757,0.7994,2941,5,0.3256,0,1,6,C,1,1,
8081,0.3672,0.5008,0.5313,0.8889,0.8299,2942,5,0.4723,0,1,6,C,1,1,
8082,0.661,0.3862,0.4933,0.7182,0.6875,2943,5,0.3543,0,1,6,C,1,1,
8083,0.7751,0.3766,0.3222,0.6787,0.7952,2944,5,0.2187,0,1,6,C,1,,1
8084,0.7942,0.3704,0.296,0.6981,0.002,2944,9,0.2067,1,0,0,C,0,1,
8085,0.7942,0.3704,0.296,0.6981,0.0017,2944,0,0.2067,2,1,5,C,0,0,
8086,0.7942,0.3704,0.296,0.6981,0.0013,2944,8,0.2067,3,0,4,C,0,1,
8087,0.6797,0.3909,0.4862,0.7394,0.7945,2945,5,0.3595,0,1,6,C,1,1,
8088,0.689,0.3616,0.4647,0.6733,0.8508,2946,5,0.3129,0,1,6,C,1,,1
8089,0.3047,0.5419,0.4472,0.8184,0.8063,2947,5,0.366,0,1,6,C,1,1,
8090,0.6938,0.397,0.464,0.7545,0.8475,2948,5,0.3501,0,1,6,C,1,1,
8091,0.0735,0.5118,0.0746,0.2972,0.0029,2948,9,0.0222,1,1,1,C,1,1,
8092,0.4802,0.4922,0.8344,0.3389,0.9059,2949,8,0.2827,0,1,6,C,1,1,
8093,0.4379,0.8461,0.7703,0.2601,0.8495,2949,8,0.2004,1,1,6,C,1,,1
8094,0.545,0.137,0.788,0.2276,0.0138,2949,8,0.1794,2,0,2,C,0,1,
8095,0.6961,0.3522,0.466,0.6601,0.8829,2950,5,0.3077,0,1,6,C,1,1,
8096,0.7676,0.423,0.3484,0.7535,0.8351,2951,5,0.2625,0,1,6,C,1,1,
8097,0.7871,0.4161,0.3202,0.7691,0.0014,2951,0,0.2463,1,1,5,C,0,0,
8098,0.5245,0.53,0.8422,0.4363,0.8626,2952,9,0.3675,0,1,1,C,1,1,
8099,0.4717,0.5781,0.8395,0.4124,0.8476,2953,9,0.3462,0,1,1,C,1,1,
8100,0.5094,0.5241,0.8668,0.4526,0.8993,2954,9,0.3923,0,1,1,C,1,1,
8101,0.0939,0.4865,0.0922,0.3204,0.0011,2954,9,0.0295,1,1,1,C,1,1,
8102,0.5207,0.5378,0.8435,0.4169,0.8978,2955,9,0.3516,0,1,1,C,1,,1
8103,0.4987,0.4136,0.8944,0.4157,0.8638,2956,0,0.3718,0,1,5,C,1,1,
8104,0.5002,0.4156,0.8879,0.4162,0.0494,2956,12,0.3695,1,1,6,C,1,1,
8105,0.4789,0.5845,0.8449,0.4137,0.9211,2957,9,0.3495,0,1,1,C,1,,1
8106,0.4882,0.5788,0.8929,0.3781,0.8821,2958,8,0.3376,0,1,6,C,1,1,
8107,0.4727,0.1818,0.8263,0.3155,0.8489,2958,8,0.2607,1,1,6,C,1,1,
8108,0.5283,0.9088,0.8336,0.1616,0.0072,2958,8,0.1347,2,0,2,C,0,1,
8109,0.4965,0.5213,0.8034,0.3756,0.8732,2959,0,0.3017,0,1,6,C,1,1,
8110,0.5243,0.4632,0.8535,0.3596,0.6799,2960,0,0.307,0,1,6,C,1,,1
8111,0.5269,0.4605,0.8469,0.3524,0.31,2960,12,0.2984,1,1,5,C,1,,1
8112,0.5241,0.4633,0.8571,0.3613,0.0013,2960,5,0.3097,2,0,4,C,0,1,
8113,0.5241,0.4633,0.8571,0.3613,0.0013,2960,8,0.3097,3,0,4,C,0,,1
8114,0.5269,0.4605,0.8469,0.3524,0.0011,2960,9,0.2984,4,0,0,C,0,1,
8115,0.5241,0.4633,0.8571,0.3613,0.0011,2960,7,0.3097,5,1,5,C,1,1,
8116,0.5072,0.5215,0.8642,0.4266,0.8512,2961,12,0.3687,0,1,6,C,1,1,
8117,0.5071,0.5216,0.8682,0.4263,0.0013,2961,1,0.3701,1,0,4,C,0,1,
8118,0.5712,0.4927,0.7791,0.3645,0.8846,2962,8,0.284,0,0,2,C,1,0,
8119,0.4912,0.1784,0.8304,0.327,0.4635,2962,8,0.2715,1,1,6,C,0,,0
8120,0.4598,0.5094,0.8175,0.3443,0.8836,2963,8,0.2815,0,1,6,C,1,1,
8121,0.4217,0.8658,0.7393,0.2263,0.7982,2963,8,0.1673,1,1,6,C,1,1,
8122,0.5156,0.1381,0.8059,0.2316,0.0356,2963,8,0.1867,2,0,2,C,0,1,
8123,0.512,0.4937,0.8239,0.37,0.8932,2964,0,0.3048,0,1,6,C,1,,1
8124,0.5773,0.5054,0.554,0.7511,0.5209,2965,8,0.4161,0,1,6,C,0,0,
8125,0.4515,0.5452,0.5521,0.7643,0.8833,2966,8,0.422,0,1,6,C,1,1,
8126,0.4469,0.4987,0.5706,0.7868,0.8952,2967,8,0.449,0,1,6,C,1,1,
8127,0.5381,0.4775,0.5874,0.7053,0.7151,2968,9,0.4143,0,1,1,C,1,1,
8128,0.5262,0.4405,0.8525,0.3855,0.8482,2969,8,0.3286,0,1,6,C,1,1,
8129,0.4321,0.1479,0.7731,0.2673,0.6409,2969,8,0.2066,1,0,2,C,1,,0
8130,0.5323,0.4406,0.8361,0.3742,0.001,2969,9,0.3129,2,0,0,C,0,1,
8131,0.5306,0.4379,0.8358,0.3685,0.8042,2970,8,0.308,0,1,6,C,1,1,
8132,0.4452,0.1398,0.7643,0.2424,0.6351,2970,8,0.1853,1,0,2,C,1,0,
8133,0.4416,0.6031,0.7541,0.3867,0.9067,2971,9,0.2916,0,1,1,C,1,1,
8134,0.4416,0.6031,0.7541,0.3867,0.001,2971,5,0.2916,1,0,2,C,0,1,
8135,0.4499,0.565,0.7561,0.4065,0.8409,2972,0,0.3074,0,1,6,C,1,1,
8136,0.5757,0.7429,0.5056,0.4554,0.2158,2972,11,0.2302,1,0,2,C,0,1,
8137,0.5757,0.7429,0.5056,0.4554,0.0022,2972,2,0.2302,2,0,2,C,1,0,
8138,0.6723,0.4916,0.3592,0.3353,0.0019,2972,5,0.1204,3,0,2,C,0,1,
8139,0.5019,0.4945,0.8204,0.3703,0.8975,2973,12,0.3038,0,1,6,C,1,,1
8140,0.5021,0.4947,0.8236,0.3707,0.0015,2973,8,0.3053,1,0,4,C,0,,1
8141,0.5021,0.4947,0.8236,0.3707,0.0014,2973,0,0.3053,2,1,5,C,1,,1
8142,0.5021,0.4947,0.8236,0.3707,0.0013,2973,1,0.3053,3,0,4,C,0,1,
8143,0.5068,0.5161,0.7793,0.2875,0.8798,2974,8,0.2241,0,1,6,C,1,1,
8144,0.5725,0.4972,0.393,0.6056,0.9195,2975,8,0.238,0,1,6,C,1,1,
8145,0.1128,0.2007,0.1006,0.149,0.0014,2975,8,0.015,1,0,2,C,0,1,
8146,0.5788,0.5533,0.5141,0.8336,0.8857,2976,0,0.4286,0,1,6,C,1,,1
8147,0.5737,0.5719,0.535,0.6358,0.8564,2977,0,0.3402,0,1,6,C,1,,1
8148,0.5664,0.5552,0.5099,0.8269,0.8999,2978,0,0.4216,0,1,6,C,1,1,
8149,0.6228,0.5569,0.5265,0.7345,0.865,2979,0,0.3867,0,0,2,C,1,0,
8150,0.6594,0.7443,0.5172,0.4305,0.0072,2979,11,0.2226,1,0,2,C,0,1,
8151,0.6228,0.5569,0.5265,0.7345,0.0062,2979,7,0.3867,2,0,2,C,1,0,
8152,0.6521,0.6957,0.4418,0.518,0.0038,2979,5,0.2289,3,0,2,C,0,1,
8153,0.6165,0.5533,0.5416,0.7279,0.003,2979,9,0.3942,4,1,1,C,1,1,
8154,0.5085,0.5216,0.3959,0.6243,0.8904,2980,8,0.2472,0,1,6,C,1,1,
8155,0.5007,0.5579,0.5678,0.8493,0.8935,2981,0,0.4822,0,1,6,C,1,1,
8156,0.9361,0.7262,0.0807,0.4172,0.0015,2981,0,0.0337,1,0,2,C,0,1,
8157,0.5372,0.551,0.4888,0.8105,0.8524,2982,0,0.3962,0,1,6,C,1,1,
8158,0.6501,0.573,0.6218,0.8229,0.86,2983,0,0.5117,0,1,6,C,1,,1
8159,0.5142,0.5135,0.7784,0.3827,0.8959,2984,9,0.2979,0,1,1,C,1,1,
8160,0.9412,0.5365,0.0762,0.3592,0.0017,2984,9,0.0274,1,1,1,C,1,1,
8161,0.4444,0.5673,0.7501,0.4027,0.878,2985,9,0.302,0,1,1,C,1,,1
8162,0.4167,0.4775,0.5082,0.7186,0.7952,2986,8,0.3652,0,1,6,C,1,1,
8163,0.4644,0.5084,0.5376,0.6719,0.8152,2987,0,0.3612,0,1,6,C,1,1,
8164,0.4644,0.5084,0.5376,0.6719,0.0057,2987,9,0.3612,1,0,0,C,0,1,
8165,0.4644,0.5084,0.5376,0.6719,0.0039,2987,7,0.3612,2,1,5,C,1,1,
8166,0.4647,0.5073,0.5388,0.6699,0.002,2987,12,0.361,3,1,5,C,0,0,
8167,0.5095,0.5288,0.5537,0.6701,0.8939,2988,9,0.371,0,1,1,C,1,1,
8168,0.4619,0.5141,0.5843,0.6862,0.8451,2989,9,0.4009,0,1,1,C,1,,1
8169,0.457,0.4971,0.5849,0.6683,0.9038,2990,9,0.3908,0,1,1,C,1,,1
8170,0.457,0.4971,0.5849,0.6683,0.0011,2990,8,0.3908,1,0,2,C,0,1,
8171,0.5428,0.5054,0.5799,0.6785,0.8976,2991,9,0.3935,0,1,1,C,1,1,
8172,0.4095,0.5448,0.5819,0.6541,0.9047,2992,9,0.3806,0,1,1,C,1,1,
8173,0.4075,0.5452,0.5878,0.6542,0.0011,2992,8,0.3845,1,0,2,C,0,1,
8174,0.5176,0.5063,0.5621,0.67,0.9069,2993,9,0.3766,0,1,1,C,1,1,
8175,0.5242,0.5047,0.5561,0.6938,0.739,2994,7,0.3858,0,1,6,C,1,,1
8176,0.8806,0.6733,0.1345,0.4099,0.0353,2994,11,0.0551,1,0,2,C,0,1,
8177,0.5242,0.5047,0.5561,0.6938,0.0225,2994,1,0.3858,2,0,4,C,0,,1
8178,0.5242,0.5047,0.5561,0.6938,0.022,2994,0,0.3858,3,0,4,C,0,1,
8179,0.8623,0.3632,0.1653,0.371,0.0165,2994,11,0.0613,4,0,2,C,0,1,
8180,0.5243,0.5051,0.5579,0.6931,0.0067,2994,5,0.3867,5,0,4,C,0,1,
8181,0.521,0.5034,0.567,0.7036,0.0043,2994,9,0.399,6,0,0,C,0,1,
8182,0.6036,0.9267,0.5788,0.1202,0.0015,2994,7,0.0696,7,0,2,C,0,1,
8183,0.5243,0.5051,0.5579,0.6931,0.0012,2994,11,0.3867,8,0,4,C,0,,1
8184,0.5243,0.5051,0.5579,0.6931,0.0012,2994,12,0.3867,9,0,4,C,0,1,
8185,0.5416,0.528,0.6021,0.7079,0.7272,2995,7,0.4262,0,1,6,C,1,1,
8186,0.5366,0.5303,0.5903,0.6933,0.1804,2995,0,0.4092,1,0,4,C,0,1,
8187,0.9373,0.4638,0.1107,0.4914,0.003,2995,11,0.0544,2,0,2,C,0,,1
8188,0.546,0.5251,0.6057,0.7185,0.0023,2995,8,0.4352,3,0,4,C,0,1,
8189,0.5197,0.3712,0.5831,0.462,0.0016,2995,11,0.2694,4,0,4,C,0,1,
8190,0.546,0.5251,0.6057,0.7185,0.0011,2995,1,0.4352,5,0,4,C,0,1,
8191,0.4758,0.5021,0.5693,0.6454,0.8114,2996,9,0.3675,0,1,1,C,1,1,
8192,0.4712,0.5022,0.56,0.6463,0.0347,2996,1,0.3619,1,0,2,C,0,1,
8193,0.4758,0.5021,0.5693,0.6454,0.013,2996,5,0.3675,2,0,2,C,0,1,
8194,0.4758,0.5021,0.5693,0.6454,0.0012,2996,0,0.3675,3,0,2,C,0,1,
8195,0.4758,0.5021,0.5693,0.6454,0.001,2996,7,0.3675,4,0,2,C,1,0,
8196,0.4875,0.5048,0.584,0.655,0.839,2997,9,0.3825,0,1,1,C,1,1,
8197,0.4815,0.504,0.5695,0.6557,0.0412,2997,1,0.3734,1,0,2,C,0,1,
